Date,Open,High,Low,Close,Volume
2024-03-28,2875.0,3225.0,2775.0,2957.0,6611800
2024-03-29,3010.0,3160.0,2840.0,2872.0,2245100
2024-04-01,2970.0,3265.0,2850.0,2946.0,2568600
2024-04-02,3050.0,3300.0,2960.0,3240.0,1592700
2024-04-03,3030.0,3105.0,2778.0,2838.0,1122400
2024-04-04,3180.0,3340.0,3000.0,3340.0,2289500
2024-04-05,3230.0,3850.0,3200.0,3690.0,3572800
2024-04-08,3820.0,3930.0,3535.0,3615.0,1778300
2024-04-09,3545.0,3700.0,3380.0,3600.0,897400
2024-04-10,3555.0,3775.0,3470.0,3525.0,1053500
2024-04-11,3550.0,3595.0,3300.0,3340.0,546200
2024-04-12,3385.0,3525.0,3205.0,3410.0,562600
2024-04-15,3325.0,3615.0,3185.0,3185.0,872800
2024-04-16,3115.0,3160.0,3000.0,3090.0,364700
2024-04-17,3100.0,3215.0,2880.0,3020.0,417300
2024-04-18,2952.0,3120.0,2950.0,3050.0,112100
2024-04-19,3000.0,3020.0,2711.0,2900.0,544300
2024-04-22,2895.0,2961.0,2777.0,2860.0,330900
2024-04-23,2900.0,3250.0,2878.0,2970.0,855900
2024-04-24,3070.0,3170.0,2984.0,3060.0,331300
2024-04-25,3000.0,3050.0,2904.0,2922.0,219700
2024-04-26,2950.0,2966.0,2808.0,2882.0,264600
2024-04-30,2922.0,3030.0,2870.0,3000.0,151600
2024-05-01,2968.0,3080.0,2914.0,3000.0,160800
2024-05-02,3005.0,3030.0,2933.0,2959.0,100800
2024-05-07,3030.0,3135.0,2967.0,2998.0,246400
2024-05-08,2990.0,2995.0,2611.0,2675.0,855300
2024-05-09,2612.0,2624.0,2337.0,2423.0,823900
2024-05-10,2452.0,2469.0,2175.0,2323.0,667400
2024-05-13,2300.0,2443.0,2293.0,2400.0,192100
2024-05-14,2360.0,2494.0,2265.0,2329.0,205400
2024-05-15,2351.0,2381.0,2241.0,2270.0,189800
2024-05-16,2231.0,2495.0,2188.0,2385.0,314600
2024-05-17,2395.0,2456.0,2266.0,2374.0,91600
2024-05-20,2383.0,2492.0,2366.0,2461.0,118400
2024-05-21,2461.0,2520.0,2317.0,2337.0,134400
2024-05-22,2337.0,2458.0,2330.0,2384.0,113700
2024-05-23,2401.0,2404.0,2260.0,2293.0,101900
2024-05-24,2243.0,2285.0,2180.0,2192.0,137800
2024-05-27,2150.0,2150.0,2044.0,2104.0,211900
2024-05-28,2120.0,2218.0,2105.0,2145.0,73900
2024-05-29,2145.0,2170.0,2112.0,2120.0,43800
2024-05-30,2074.0,2164.0,2051.0,2160.0,59900
2024-05-31,2110.0,2195.0,2090.0,2188.0,50400
2024-06-03,2207.0,2236.0,2122.0,2144.0,47300
2024-06-04,2100.0,2198.0,2092.0,2198.0,33100
2024-06-05,2189.0,2215.0,2089.0,2100.0,49100
2024-06-06,2120.0,2125.0,1953.0,1965.0,142700
2024-06-07,1949.0,1984.0,1900.0,1953.0,77000
2024-06-10,1960.0,2040.0,1938.0,2025.0,45400
2024-06-11,2000.0,2063.0,1990.0,2030.0,45400
2024-06-12,2050.0,2055.0,1960.0,1960.0,47100
2024-06-13,1941.0,1948.0,1861.0,1865.0,109300
2024-06-14,1842.0,1902.0,1817.0,1842.0,59500
2024-06-17,1843.0,1943.0,1810.0,1943.0,62000
2024-06-18,1950.0,2112.0,1910.0,2093.0,115000
2024-06-19,2188.0,2216.0,2090.0,2137.0,109900
2024-06-20,2087.0,2187.0,2069.0,2170.0,57600
2024-06-21,2149.0,2173.0,2091.0,2111.0,49700
2024-06-24,2111.0,2260.0,2083.0,2250.0,54600
2024-06-25,2250.0,2335.0,2236.0,2294.0,65800
2024-06-26,2344.0,2371.0,2250.0,2288.0,81900
2024-06-27,2288.0,2300.0,2220.0,2220.0,48400
2024-06-28,2245.0,2260.0,2161.0,2178.0,41200
2024-07-01,2231.0,2239.0,2150.0,2150.0,40400
2024-07-02,2150.0,2201.0,2126.0,2165.0,38400
2024-07-03,2150.0,2158.0,2074.0,2143.0,54200
2024-07-04,2143.0,2143.0,2043.0,2069.0,69300
2024-07-05,2049.0,2150.0,2024.0,2093.0,31000
2024-07-08,2155.0,2180.0,2081.0,2129.0,28600
2024-07-09,2140.0,2141.0,2070.0,2070.0,18000
2024-07-10,2061.0,2070.0,1961.0,1972.0,68900
2024-07-11,1976.0,2003.0,1933.0,1941.0,34100
2024-07-12,1937.0,2071.0,1931.0,2026.0,41600
2024-07-16,2030.0,2066.0,2010.0,2057.0,15100
2024-07-17,2081.0,2128.0,2050.0,2063.0,22500
2024-07-18,2040.0,2123.0,2011.0,2011.0,26800
2024-07-19,2055.0,2055.0,1980.0,1991.0,21900
2024-07-22,1982.0,1982.0,1859.0,1859.0,86400
2024-07-23,1875.0,1908.0,1852.0,1904.0,29800
2024-07-24,1864.0,1903.0,1835.0,1850.0,33500
2024-07-25,1794.0,1832.0,1780.0,1798.0,33400
2024-07-26,1805.0,1815.0,1770.0,1789.0,27500
2024-07-29,1798.0,1820.0,1768.0,1770.0,23100
2024-07-30,1760.0,1842.0,1758.0,1840.0,27500
2024-07-31,1818.0,1826.0,1745.0,1814.0,23300
2024-08-01,1814.0,1814.0,1667.0,1680.0,78800
2024-08-02,1506.0,1567.0,1450.0,1471.0,125900
2024-08-05,1214.0,1395.0,1188.0,1190.0,160400
