Date,Open,High,Low,Close,Volume
2009-01-05,18800.0,19250.0,18475.0,19000.0,392
2009-01-06,18750.0,18875.0,18750.0,18850.0,1372
2009-01-07,19518.25,19518.25,19450.0,19450.0,392
2009-01-08,19125.0,19250.0,18650.0,19000.0,192
2009-01-09,18599.25,18775.0,18599.25,18775.0,88
2009-01-13,18050.0,18079.0,18025.0,18025.0,1132
2009-01-14,18600.0,18600.0,17550.0,17550.0,292
2009-01-15,17275.0,17500.0,17275.0,17300.0,444
2009-01-16,16775.0,17150.0,16750.0,16875.0,448
2009-01-19,16600.0,16750.0,16600.0,16750.0,912
2009-01-20,16566.0,16625.0,16566.0,16625.0,556
2009-01-21,17225.0,17753.25,17225.0,17725.0,548
2009-01-22,17776.25,18350.0,17776.25,18350.0,680
2009-01-23,18700.0,18700.0,18250.0,18275.0,240
2009-01-26,17775.0,18000.0,17725.0,17725.0,256
2009-01-27,18600.0,18600.0,17825.0,18575.0,220
2009-01-28,18450.0,18765.5,18450.0,18700.0,208
2009-01-29,18225.0,18250.0,17750.0,17750.0,540
2009-01-30,18375.0,18500.0,17750.0,18500.0,116
2009-02-02,17828.25,17828.25,17775.0,17775.0,180
2009-02-03,18140.5,18250.0,18140.5,18250.0,120
2009-02-04,18150.0,18150.0,17500.0,17500.0,280
2009-02-05,17325.0,17325.0,17325.0,17325.0,352
2009-02-06,17800.0,17875.0,17800.0,17850.0,180
2009-02-09,17602.75,17602.75,17550.0,17550.0,136
2009-02-10,17325.0,17575.0,17275.0,17400.0,296
2009-02-12,16029.75,16029.75,15950.0,15950.0,780
2009-02-13,15537.5,15600.0,15537.5,15600.0,820
2009-02-16,15564.75,15564.75,15475.0,15475.0,268
2009-02-17,14831.25,14831.25,14750.0,14750.0,504
2009-02-18,13772.5,13800.0,13772.5,13800.0,784
2009-02-19,12638.0,12638.0,12550.0,12550.0,1980
2009-02-20,12889.5,12889.5,12800.0,12800.0,724
2009-02-23,12750.0,12750.0,12312.5,12312.5,968
2009-02-24,12229.5,12229.5,12162.5,12162.5,760
2009-02-25,13000.0,13000.0,12625.0,13000.0,936
2009-02-26,13049.5,13049.5,13000.0,13000.0,1284
2009-02-27,12675.0,12975.0,11950.5,12850.0,1012
2009-03-02,12972.25,13000.0,12972.25,13000.0,976
2009-03-03,13143.0,13143.0,12975.0,12975.0,1036
2009-03-04,13117.75,13117.75,12750.0,12750.0,1108
2009-03-05,12449.5,12449.5,12387.5,12387.5,1472
2009-03-06,12525.0,12525.0,12475.0,12475.0,732
2009-03-09,12512.0,12512.0,12425.0,12425.0,1552
2009-03-10,12635.25,12635.25,12550.0,12550.0,500
2009-03-11,12550.0,12550.0,12500.0,12500.0,724
2009-03-12,12539.75,12539.75,12475.0,12475.0,1052
2009-03-13,12475.0,12537.5,12475.0,12500.0,1772
2009-03-16,13239.75,13375.0,13000.0,13175.0,988
2009-03-17,13475.0,13500.0,13175.0,13250.0,1364
2009-03-18,13309.75,13375.0,13309.75,13375.0,2120
2009-03-19,13455.25,13475.0,13455.25,13475.0,1528
2009-03-23,13542.5,13542.5,13500.0,13500.0,2164
2009-03-24,13567.5,13875.0,13567.5,13875.0,2816
2009-03-25,13944.5,14750.0,13944.5,14750.0,3896
2009-03-26,13700.0,13700.0,13700.0,13700.0,1880
