Date,mtt_on,mtt_off,mtt_condition,is_52w_high,is_52w_low,is_advance,is_decline,volume_advance,volume_decline
2004-04-01,0,0,0,0,0,775,964,17087973415,7653177117
2004-04-02,0,0,0,0,0,1020,728,3487911278,11734796557
2004-04-05,0,0,0,0,0,866,962,19544830278,2792459252
2004-04-06,0,0,0,0,0,763,1008,641267944,16454087871
2004-04-07,0,0,0,0,0,904,834,3710505638,6216313664
2004-04-08,0,0,0,0,0,1110,642,20476346366,1173912505
2004-04-09,0,0,0,0,0,532,1208,5798074427,6740024287
2004-04-12,0,0,0,0,0,1366,414,14127778647,149801517
2004-04-13,0,0,0,0,0,943,845,15023921988,5962350068
2004-04-14,0,0,0,0,0,1183,596,29904333557,2844249606
2004-04-15,0,0,0,0,0,304,1580,1400003083,22909368892
2004-04-16,0,0,0,0,0,866,903,5642673039,17650405773
2004-04-19,0,0,0,0,0,401,1428,2836580613,13994418722
2004-04-20,0,0,0,0,0,1193,559,18134783428,6973641311
2004-04-21,0,0,0,0,0,919,812,10245136241,7688431357
2004-04-22,0,0,0,0,0,845,894,7259654453,8607343028
2004-04-23,0,0,0,0,0,771,996,9924445198,7517841727
2004-04-26,0,0,0,0,0,780,983,1887274354,14152635054
2004-04-27,0,0,0,0,0,709,1030,4858432398,6214510607
2004-04-28,0,0,0,0,0,850,875,37412487052,5334220275
2004-04-29,0,0,0,0,0,0,0,0,0
2004-04-30,0,0,0,0,0,845,915,34418906851,5607325434
2004-05-03,0,0,0,0,0,0,0,0,0
2004-05-04,0,0,0,0,0,0,0,0,0
2004-05-05,0,0,0,0,0,0,0,0,0
2004-05-06,0,0,0,0,0,432,1362,762823083,35374037132
2004-05-07,0,0,0,0,0,711,1036,569432307,9689122981
2004-05-10,0,0,0,0,0,132,1786,87422637,44052676934
2004-05-11,0,0,0,0,0,1289,520,2299076122,26395239277
2004-05-12,0,0,0,0,0,1187,553,9454770395,15721739616
2004-05-13,0,0,0,0,0,349,1369,6087155244,7782863809
2004-05-14,0,0,0,0,0,584,1119,6646095624,10263193718
2004-05-17,0,0,0,0,0,173,1668,88315583,18891812493
2004-05-18,0,0,0,0,0,1427,343,31692363519,138384231
2004-05-19,0,0,0,0,0,1401,349,12204592264,137700525
2004-05-20,0,0,0,0,0,906,793,27136762293,2459993546
2004-05-21,0,0,0,0,0,1331,402,8159591725,10069545511
2004-05-24,0,0,0,0,0,810,894,9619732339,545940512
2004-05-25,0,0,0,0,0,503,1222,176679255,17294413730
2004-05-26,0,0,0,0,0,733,944,8013548050,1715548285
2004-05-27,0,0,0,0,0,564,1081,5086685161,4277625044
2004-05-28,0,0,0,0,0,1022,628,2766515952,6791102326
2004-05-31,0,0,0,0,0,660,966,1610912732,2940939255
2004-06-01,0,0,0,0,0,989,625,2030807857,4672149449
2004-06-02,0,0,0,0,0,527,1105,3670728789,3274058056
2004-06-03,0,0,0,0,0,341,1361,3238454167,6945038856
2004-06-04,0,0,0,0,0,1005,597,9202496680,869907953
2004-06-07,0,0,0,0,0,1261,427,6671722147,5262462714
2004-06-08,0,0,0,0,0,633,999,289045187,21466467856
2004-06-09,0,0,0,0,0,777,852,1765005064,13156215247
2004-06-10,0,0,0,0,0,1250,437,17381052009,1257678666
2004-06-11,0,0,0,0,0,989,686,7821013628,3956916471
2004-06-14,0,0,0,0,0,883,820,4678127353,1198473534
2004-06-15,0,0,0,0,0,578,1105,5062474300,5891710127
2004-06-16,0,0,0,0,0,1056,648,11624964821,606231236
2004-06-17,0,0,0,0,0,808,885,2409254175,4838481408
2004-06-18,0,0,0,0,0,432,1337,3258208065,5279356488
2004-06-21,0,0,0,0,0,1010,701,5821506363,3554817247
2004-06-22,0,0,0,0,0,724,977,4763616707,2823955633
2004-06-23,0,0,0,0,0,544,1172,9509985889,2007808841
2004-06-24,0,0,0,0,0,892,762,6268634463,812014223
2004-06-25,0,0,0,0,0,837,852,7657676023,822099837
2004-06-28,0,0,0,0,0,1209,508,5701046972,204893180
2004-06-29,0,0,0,0,0,959,737,3437733011,2598244748
2004-06-30,0,0,0,0,0,988,724,6350479909,714456961
2004-07-01,0,0,0,0,0,713,1050,6991303662,1564013509
2004-07-02,0,0,0,0,0,766,931,3934373547,1336196275
2004-07-05,0,0,0,0,0,494,1273,3166658776,4580740579
2004-07-06,0,0,0,0,0,574,1123,1684983386,4880026383
2004-07-07,0,0,0,0,0,893,820,1827280682,6190971272
2004-07-08,0,0,0,0,0,613,1050,4734464563,2035148432
2004-07-09,0,0,0,0,0,1314,415,8853076591,151753905
2004-07-12,0,0,0,0,0,1073,630,6634452178,1185656763
2004-07-13,0,0,0,0,0,827,912,10892502979,439250674
2004-07-14,0,0,0,0,0,313,1491,9476146966,19892077132
2004-07-15,0,0,0,0,0,474,1281,5263422272,10227818918
2004-07-16,0,0,0,0,0,1123,559,6630764134,713143398
2004-07-19,0,0,0,0,0,0,0,0,0
2004-07-20,0,0,0,0,0,614,1057,8716495450,714751626
2004-07-21,0,0,0,0,0,1059,603,6533111791,2348772627
2004-07-22,0,0,0,0,0,811,818,2062644838,6732721790
2004-07-23,0,0,0,0,0,551,1130,2390334616,4302627427
2004-07-26,0,0,0,0,0,607,1127,2222427587,10661940870
2004-07-27,0,0,0,0,0,244,1565,128556962,9465940848
2004-07-28,0,0,0,0,0,905,743,8015836166,428622590
2004-07-29,0,0,0,0,0,483,1210,9795125449,1514732379
2004-07-30,0,0,0,0,0,1135,512,1120865879,12424218754
2004-08-02,0,0,0,0,0,684,959,5627099479,1658372725
2004-08-03,0,0,0,0,0,356,1306,6782545450,1440287553
2004-08-04,0,0,0,0,0,583,1117,1638625954,5057502199
2004-08-05,0,0,0,0,0,893,704,10604825638,2856973990
2004-08-06,0,0,0,0,0,1026,571,10382415085,274636472
2004-08-09,0,0,0,0,0,1181,450,3322652037,2287263471
2004-08-10,0,0,0,0,0,1027,580,6480840612,325895237
2004-08-11,0,0,0,0,0,898,723,5738853379,1951090252
2004-08-12,0,0,0,0,0,855,730,5276041328,1037523423
2004-08-13,0,0,0,0,0,453,1159,930758373,7293922083
2004-08-16,0,0,0,0,0,427,1196,2243663022,4933184222
2004-08-17,0,0,0,0,0,540,1058,2051194685,4027787114
2004-08-18,0,0,0,0,0,719,830,4289497744,4401886929
2004-08-19,0,0,0,0,0,1037,571,2749142846,4501752579
2004-08-20,0,0,0,0,0,1008,555,6397171238,1562776498
2004-08-23,0,0,0,0,0,804,773,1337742666,5412281056
2004-08-24,0,0,0,0,0,612,931,7921123999,2700672881
2004-08-25,0,0,0,0,0,1155,518,8807868869,147975718
2004-08-26,0,0,0,0,0,579,1068,1973230172,4809016850
2004-08-27,0,0,0,0,0,961,619,3091348417,4895884672
2004-08-30,0,0,0,0,0,796,785,2112151001,16911111738
2004-08-31,0,0,0,0,0,658,934,3079191361,10663065445
2004-09-01,0,0,0,0,0,1052,594,9599455386,7984668012
2004-09-02,0,0,0,0,0,813,808,754867410,10106939948
2004-09-03,0,0,0,0,0,416,1276,1397918680,9902544927
2004-09-06,0,0,0,0,0,1236,475,8639804439,126723121
2004-09-07,0,0,0,0,0,655,982,9441008913,5279495252
2004-09-08,0,0,0,0,0,575,1066,713331622,9117919742
2004-09-09,0,0,0,0,0,484,1163,1736956389,7480857256
2004-09-10,0,0,0,0,0,610,1042,2819351849,15299131446
2004-09-13,0,0,0,0,0,1053,588,2535189952,7217447349
2004-09-14,0,0,0,0,0,704,941,861978498,8280842631
2004-09-15,0,0,0,0,0,410,1329,1420903862,7541262343
2004-09-16,0,0,0,0,0,765,852,1677018863,10631155460
2004-09-17,0,0,0,0,0,553,1103,779502982,14711291697
2004-09-20,0,0,0,0,0,0,0,0,0
2004-09-21,0,0,0,0,0,460,1258,1583639591,2071097627
2004-09-22,0,0,0,0,0,528,1163,21096580463,1286430854
2004-09-23,0,0,0,0,0,0,0,0,0
2004-09-24,0,0,0,0,0,810,890,580191155,13571640961
2004-09-27,0,0,0,0,0,595,1071,4943118766,4020504710
2004-09-28,0,0,0,0,0,728,929,4652182857,7567984254
2004-09-29,0,0,0,0,0,479,1152,371228424,11336452201
2004-09-30,0,0,0,0,0,943,693,9078523046,1477029414
2004-10-01,0,0,0,0,0,1180,503,3106340390,4946003344
2004-10-04,0,0,0,0,0,1098,583,10655278685,880047542
2004-10-05,0,0,0,0,0,835,820,2629378001,14769328501
2004-10-06,0,0,0,0,0,1240,421,5397887254,8703889185
2004-10-07,0,0,0,0,0,617,1041,6915959462,3174872062
2004-10-08,0,0,0,0,0,859,754,5988940740,1231960197
2004-10-11,0,0,0,0,0,0,0,0,0
2004-10-12,0,0,0,0,0,481,1204,4233748748,3772228454
2004-10-13,0,0,0,0,0,563,1037,2661333472,3891513855
2004-10-14,0,0,0,0,0,384,1305,120220530,9022546226
2004-10-15,0,0,0,0,0,977,695,8918046441,2553433711
2004-10-18,0,0,0,0,0,477,1143,2545838898,4932548030
2004-10-19,0,0,0,0,0,894,730,4956271162,1368808710
2004-10-20,0,0,0,0,0,379,1313,1826567325,7307638501
2004-10-21,0,0,0,0,0,418,1265,7499965437,2063833971
2004-10-22,0,0,0,0,0,909,746,5080872792,7202043347
2004-10-25,0,0,0,0,0,718,980,2296006590,5994320073
2004-10-26,0,0,0,0,0,709,938,3405056572,5049855028
2004-10-27,0,0,0,0,0,519,1096,5551650003,3108124163
2004-10-28,0,0,0,0,0,903,699,556966331,7544361511
2004-10-29,0,0,0,0,0,789,852,9323707627,894929447
2004-11-01,0,0,0,0,0,650,1009,5152994636,5190619739
2004-11-02,0,0,0,0,0,1182,515,4087568714,5882760696
2004-11-03,0,0,0,0,0,0,0,0,0
2004-11-04,0,0,0,0,0,650,997,7831587796,2456558235
2004-11-05,0,0,0,0,0,939,705,3567214539,6643822725
2004-11-08,0,0,0,0,0,410,1292,181314566,11449674928
2004-11-09,0,0,0,0,0,717,859,7133104055,2377589720
2004-11-10,0,0,0,0,0,838,807,8204456389,363097260
2004-11-11,0,0,0,0,0,433,1251,5357025809,4423031643
2004-11-12,0,0,0,0,0,1255,469,4203933642,9011198178
2004-11-15,0,0,0,0,0,1282,504,3628974756,5152720508
2004-11-16,0,0,0,0,0,539,1174,7422773892,1946879992
2004-11-17,0,0,0,0,0,662,984,2732239794,9362222032
2004-11-18,0,0,0,0,0,467,1240,7116209567,1826546755
2004-11-19,0,0,0,0,0,617,1048,2237127258,1098996644
2004-11-22,0,0,0,0,0,486,1246,3109338352,5337294260
2004-11-23,0,0,0,0,0,0,0,0,0
2004-11-24,0,0,0,0,0,846,824,8478890004,2409150230
2004-11-25,0,0,0,0,0,847,825,8347249230,256295736
2004-11-26,0,0,0,0,0,616,1065,1326363248,10189980233
2004-11-29,0,0,0,0,0,1147,527,5799950136,3019824503
2004-11-30,0,0,0,0,0,725,966,387493306,8892965961
2004-12-01,0,0,0,0,0,611,1045,7792779172,649438297
2004-12-02,0,0,0,0,0,833,831,8374566798,4011074269
2004-12-03,0,0,0,0,0,743,905,422457253,902879137
2004-12-06,0,0,0,0,0,688,1010,4531743990,1948899421
2004-12-07,0,0,0,0,0,466,1223,117485547,9388184783
2004-12-08,0,0,0,0,0,1039,630,1886975312,7216428654
2004-12-09,0,0,0,0,0,411,1349,160161788,11871223242
2004-12-10,0,0,0,0,0,730,1010,7242169147,8575585184
2004-12-13,0,0,0,0,0,631,1131,7964546752,967908697
2004-12-14,0,0,0,0,0,1049,688,4232599232,399638120
2004-12-15,0,0,0,0,0,847,928,6982991633,645673997
2004-12-16,0,0,0,0,0,740,985,2089493711,5090765163
2004-12-17,0,0,0,0,0,1256,494,2397164191,5551891565
2004-12-20,0,0,0,0,0,926,833,8725465420,1282200034
2004-12-21,0,0,0,0,0,1067,690,7887743079,2142638730
2004-12-22,0,0,0,0,0,859,908,10259030701,816263512
2004-12-23,0,0,0,0,0,0,0,0,0
2004-12-24,0,0,0,0,0,1045,793,9689997990,920063695
2004-12-27,0,0,0,0,0,712,1116,4386161495,2742653835
2004-12-28,0,0,0,0,0,1064,660,4166957092,3431952634
2004-12-29,0,0,0,0,0,786,959,4946410451,4641885533
2004-12-30,0,0,0,0,0,946,679,3476378538,117690044
2004-12-31,0,0,0,0,0,0,0,0,0
2005-01-03,0,0,0,0,0,0,0,0,0
2005-01-04,0,0,0,0,0,1021,613,3527416449,1721753817
2005-01-05,0,0,0,0,0,811,963,826395441,9682487952
2005-01-06,0,0,0,0,0,1335,492,2841239486,10822543658
2005-01-07,0,0,0,0,0,872,928,6889086292,1431010262
2005-01-10,0,0,0,0,0,0,0,0,0
2005-01-11,0,0,0,0,0,1293,589,5437039444,5634835069
2005-01-12,0,0,0,0,0,652,1188,5306262096,6035806282
2005-01-13,0,0,0,0,0,725,1109,5057959690,6407663817
2005-01-14,0,0,0,0,0,1313,517,11554595926,1642032502
2005-01-17,0,0,0,0,0,1041,760,7162701608,1301821856
2005-01-18,0,0,0,0,0,557,1265,5462149048,3720640032
2005-01-19,0,0,0,0,0,723,1059,5635751416,2369692118
2005-01-20,0,0,0,0,0,639,1116,441489305,7891212361
2005-01-21,0,0,0,0,0,1155,610,1493952957,5086627924
2005-01-24,0,0,0,0,0,1230,574,5894650393,1746373129
2005-01-25,0,0,0,0,0,825,963,2253000345,1373806185
2005-01-26,0,0,0,0,0,933,820,884612500,9578047616
2005-01-27,0,0,0,0,0,652,1089,374875283,5355721469
2005-01-28,0,0,0,0,0,733,1005,5685594039,1324614263
2005-01-31,0,0,0,0,0,1206,617,1576083804,8097624351
2005-02-01,0,0,0,0,0,727,1050,3953861787,5685438414
2005-02-02,547,0,547,0,0,1103,660,8882628117,1337580492
2005-02-03,21,12,556,0,0,851,932,5580541745,2901475443
2005-02-04,18,19,555,0,0,665,1114,574678547,6674070780
2005-02-07,29,10,574,0,0,1118,710,1604529360,6664004507
2005-02-08,23,10,587,0,0,833,941,3083534201,1433220879
2005-02-09,32,15,604,0,0,754,1022,3134393558,1633217524
2005-02-10,25,23,606,0,0,931,859,1690739588,11829234978
2005-02-11,12,0,618,0,0,0,0,0,0
2005-02-14,38,14,642,0,0,781,1098,3510220157,11198330725
2005-02-15,27,24,645,0,0,764,1076,1281867311,9932812686
2005-02-16,16,37,624,0,0,630,1202,4220601633,8676410672
2005-02-17,16,26,614,0,0,914,871,13549943730,10568138449
2005-02-18,18,22,610,0,0,1020,813,1310768748,17525620283
2005-02-21,29,19,620,0,0,850,990,3872186078,6031197037
2005-02-22,23,53,590,0,0,646,1154,1407069608,9901108009
2005-02-23,12,37,565,0,0,970,836,8699454900,5534459513
2005-02-24,42,17,590,0,0,1108,672,1745455397,12540766503
2005-02-25,42,9,623,0,0,1108,707,11967355966,271789756
2005-02-28,35,12,646,0,0,1139,758,15114381817,371792610
2005-03-01,42,15,673,0,0,1150,687,4503600370,12216195092
2005-03-02,27,19,681,0,0,1031,835,12119569326,7536782427
2005-03-03,33,23,691,0,0,1055,772,1163106957,19947185048
2005-03-04,31,15,707,0,0,1074,764,1204509096,12273260190
2005-03-07,23,17,713,0,0,903,962,3491893494,3369380229
2005-03-08,18,18,713,0,0,712,1135,2829762432,4321852923
2005-03-09,29,17,725,0,0,1166,694,5976327820,7107462846
2005-03-10,16,20,721,0,0,874,958,7154164106,7143789937
2005-03-11,31,18,734,0,0,999,843,11380526357,3090875385
2005-03-14,25,19,740,0,0,803,1117,6259548672,4299662158
2005-03-15,24,17,747,0,0,631,1299,4686397090,4316376809
2005-03-16,26,13,760,186,16,1082,811,6495915938,5307690696
2005-03-17,23,15,768,156,14,1001,856,3812176206,7081921846
2005-03-18,34,9,793,235,14,1323,599,4002045863,4464538904
2005-03-21,8,3,797,75,14,0,0,0,0
2005-03-22,31,14,815,333,14,1025,908,9066594842,2046442461
2005-03-23,23,32,806,207,16,614,1318,14566064533,2591936774
2005-03-24,26,32,800,190,17,761,1184,7242872512,3895301848
2005-03-25,25,41,784,148,14,709,1205,3627376930,2415351406
2005-03-28,48,47,785,184,24,1083,823,5791954644,808214921
2005-03-29,27,89,723,116,13,374,1567,1440941525,8228902812
2005-03-30,13,131,605,54,9,688,1216,5040686882,819981468
2005-03-31,108,18,695,80,11,1382,452,4161767737,5002438763
2005-04-01,44,49,690,82,16,1250,600,8864967999,1044680987
2005-04-04,35,55,670,96,15,992,834,4612767853,2359664850
2005-04-05,69,31,708,112,13,1110,725,14220648640,3243622882
2005-04-06,63,19,752,118,10,935,819,2863705850,5100004143
2005-04-07,42,54,740,98,11,843,912,16652821512,514791558
2005-04-08,61,28,773,129,10,1092,723,13931139885,2319988399
2005-04-11,26,107,692,81,12,502,1324,5147178795,5270378819
2005-04-12,21,94,619,56,10,493,1342,2020305601,10145357765
2005-04-13,36,58,597,64,13,705,1087,5238531374,7610089354
2005-04-14,19,101,515,32,12,771,1062,1472170085,9391859353
2005-04-15,23,105,433,36,14,653,1213,2836668879,13348691437
2005-04-18,9,195,247,31,40,356,1622,1481072970,9072366103
2005-04-19,83,8,322,34,17,1502,422,5827847182,1714835223
2005-04-20,58,12,368,48,12,725,1166,6739529364,6567310742
2005-04-21,19,69,318,39,30,1109,746,12289748724,1181395846
2005-04-22,79,8,389,53,13,745,1124,1951496076,13197172807
2005-04-25,44,35,398,64,15,874,934,8894589601,307807609
2005-04-26,53,32,419,54,12,812,992,6885293674,5756483121
2005-04-27,36,33,422,51,16,1069,713,13295033855,406613452
2005-04-28,38,44,416,52,16,881,910,12554873507,3505764397
2005-04-29,4,6,414,26,12,0,0,0,0
2005-05-02,38,39,413,60,15,1017,754,9807511464,6730910734
2005-05-03,4,8,409,27,9,0,0,0,0
2005-05-04,3,9,403,27,9,0,0,0,0
2005-05-05,7,11,399,27,9,0,0,0,0
2005-05-06,107,14,492,90,10,1162,682,13348179044,4864857669
2005-05-09,75,30,537,101,11,957,893,13502174481,4638345329
2005-05-10,72,56,553,85,11,764,1061,5571672869,5523190786
2005-05-11,42,54,541,68,14,997,777,2913173106,7970250365
2005-05-12,30,55,516,75,17,643,1188,11214754473,4539503920
2005-05-13,38,65,489,64,22,755,1065,15925993133,1333076663
2005-05-16,17,109,397,60,32,393,1502,1011993084,11833870183
2005-05-17,17,113,301,40,63,206,1773,958638663,14809838342
2005-05-18,51,49,303,34,46,821,999,6636663343,6117328340
2005-05-19,78,22,359,59,21,1114,709,5936914348,6963184162
2005-05-20,41,42,358,54,21,645,1207,541128471,6457570701
2005-05-23,63,36,385,77,21,1038,815,6304977401,2572512263
2005-05-24,36,51,370,73,18,562,1281,2876507273,7755735510
2005-05-25,17,77,310,38,48,375,1539,5847116048,3416705988
2005-05-26,28,39,299,43,52,839,960,9333511886,960459858
2005-05-27,52,19,332,58,29,991,805,3466602116,4049078806
2005-05-30,63,22,373,90,24,1213,618,7497242260,1805217676
2005-05-31,57,21,409,70,16,1209,589,6112045995,2777765391
2005-06-01,56,24,441,74,23,1209,564,6754299545,4061297750
2005-06-02,52,35,458,89,14,655,1170,8131909276,4318803638
2005-06-03,44,44,458,60,13,784,982,1875602230,7936988700
2005-06-06,60,35,483,74,20,982,848,11825969802,253868321
2005-06-07,33,43,473,66,20,798,964,12575850290,553589067
2005-06-08,56,32,497,75,17,987,751,2500316120,9878997706
2005-06-09,25,50,472,63,17,476,1321,1682697939,6438175288
2005-06-10,72,20,524,86,13,1119,645,10267076871,1366986770
2005-06-13,46,39,531,92,10,908,872,2133025247,3329794736
2005-06-14,31,43,519,70,16,703,1081,5465578847,1066060834
2005-06-15,70,24,565,87,9,1117,686,5001093160,3583273748
2005-06-16,41,29,577,88,13,833,966,545974459,6056396578
2005-06-17,87,9,655,114,7,1170,675,7465775377,1214266058
2005-06-20,39,40,654,124,6,719,1132,5066665894,1508585197
2005-06-21,46,30,670,97,10,847,965,678898380,5313406386
2005-06-22,52,24,698,114,9,1055,716,8395769689,356142335
2005-06-23,37,30,705,115,15,853,978,8042491000,1028444981
2005-06-24,39,36,708,94,10,1271,561,984688813,8372270924
2005-06-27,26,68,666,85,10,672,1139,3016409094,4906609514
2005-06-28,66,26,706,107,10,1307,551,6036882376,4809011657
2005-06-29,74,29,751,147,6,928,881,576729229,6922420672
2005-06-30,30,50,731,138,6,750,1107,1441563372,1012901758
2005-07-01,46,35,742,132,5,1048,774,4351745931,590839757
2005-07-04,57,23,776,142,9,965,846,1298672920,3560315477
2005-07-05,28,34,770,120,12,620,1198,306372664,4674213265
2005-07-06,39,31,778,124,8,844,998,4481365105,2575621663
2005-07-07,37,47,768,103,14,786,1000,498089071,6993977468
2005-07-08,31,41,758,115,11,994,819,3577731747,709061990
2005-07-11,53,17,794,149,12,790,1071,4927866622,2018616435
2005-07-12,42,44,792,128,14,625,1220,2475335483,685440677
2005-07-13,37,30,799,101,13,902,936,6175676761,416838255
2005-07-14,47,29,817,140,18,923,895,17217486337,1589455630
2005-07-15,27,40,804,127,13,671,1185,879139497,908015803
2005-07-18,8,7,804,31,15,0,0,0,0
2005-07-19,37,39,803,134,8,794,1035,1879119821,4304419086
2005-07-20,57,23,837,201,9,1010,848,5916713999,7202480528
2005-07-21,24,38,823,158,9,707,1201,2855999518,8260799792
2005-07-22,25,42,806,62,9,626,1225,3043760905,6506594394
2005-07-25,54,27,833,149,10,926,966,6757870870,4344206789
2005-07-26,46,36,843,142,12,837,1043,11185003303,5016321651
2005-07-27,53,20,876,174,11,1192,672,697335467,6347690706
2005-07-28,41,25,892,189,10,748,1105,1376561141,4359856039
2005-07-29,42,43,891,172,17,786,1049,9735489720,914254187
2005-08-01,40,38,893,228,17,950,923,12457002931,383583248
2005-08-02,27,52,868,175,19,600,1311,6482988265,6112430784
2005-08-03,35,60,843,117,19,642,1241,686275182,4891735589
2005-08-04,35,93,785,69,24,565,1354,2234405072,3608206181
2005-08-05,27,152,660,49,26,444,1460,3865957464,5182197905
2005-08-08,57,72,645,41,47,1442,490,7616341739,962992257
2005-08-09,156,9,792,93,10,1562,336,7993652515,2489985889
2005-08-10,107,25,874,176,8,1293,624,6795861133,6852599324
2005-08-11,59,35,898,218,8,955,940,5801511151,10024144386
2005-08-12,40,53,885,177,13,659,1224,7355818319,4553549359
2005-08-15,55,41,899,187,15,986,861,3062980980,3886290163
2005-08-16,54,21,932,204,15,998,859,3833312926,4449441768
2005-08-17,36,49,919,171,13,907,945,10714179359,677819590
2005-08-18,50,43,926,142,12,720,1170,1158434315,7764768773
2005-08-19,40,60,906,114,10,720,1140,5176943989,951950687
2005-08-22,65,27,944,183,11,1199,686,2524385035,5926878264
2005-08-23,47,38,953,234,12,752,1163,9452789327,3954211119
2005-08-24,37,40,950,118,9,1037,784,6912665924,5545829577
2005-08-25,32,52,930,115,12,703,1168,4231901612,2027565112
2005-08-26,41,38,933,141,12,868,981,5968530060,878223373
2005-08-29,27,78,882,109,10,487,1357,1833039411,5997880681
2005-08-30,68,32,918,132,14,1029,796,1707445896,7717377620
2005-08-31,41,49,910,124,14,819,1006,8575899183,456854775
2005-09-01,71,22,959,201,15,928,928,4371851301,5097393931
2005-09-02,43,39,963,183,14,834,1039,2070611093,8798827925
2005-09-05,47,28,982,229,16,983,877,4776565622,1694107826
2005-09-06,27,51,958,208,18,528,1378,2169151543,2738603752
2005-09-07,34,52,940,118,11,528,1379,2545205401,4972431277
2005-09-08,32,67,905,78,13,547,1348,3518963880,3973118437
2005-09-09,78,28,955,118,19,1198,646,10444074479,4657065136
2005-09-12,61,34,982,240,20,733,1152,512198665,2948523377
2005-09-13,49,30,1001,200,12,993,852,11121304033,5107519711
2005-09-14,40,51,990,175,18,1007,853,2570952345,7918139228
2005-09-15,69,38,1021,272,12,1267,679,12720929130,1108929275
2005-09-16,60,45,1036,256,13,914,1011,8259516811,3934527276
2005-09-19,7,11,1031,82,13,0,0,0,0
2005-09-20,73,22,1083,406,13,1258,706,9353405056,3379320712
2005-09-21,23,43,1063,330,14,639,1325,1311595821,10490605967
2005-09-22,34,50,1047,209,16,1048,921,14055343135,1286473554
2005-09-23,2,9,1039,64,14,0,0,0,0
2005-09-26,77,27,1090,456,18,1271,718,7941645184,19113205543
2005-09-27,43,77,1056,415,36,611,1347,18993953062,887488747
2005-09-28,58,39,1075,327,30,1213,773,7043946391,10257372788
2005-09-29,52,64,1063,435,40,918,1074,1088424327,2198645172
2005-09-30,31,56,1038,289,30,717,1273,1560222206,1360571569
2005-10-03,60,57,1041,144,28,998,986,1274897486,1110944171
2005-10-04,63,41,1063,200,18,1141,808,1087877349,1265759030
2005-10-05,31,55,1039,181,17,736,1214,859481762,1323798051
2005-10-06,18,128,929,70,11,480,1499,416121971,1606950471
2005-10-07,37,43,923,59,12,1044,847,994324011,467721305
2005-10-10,5,18,909,29,14,0,0,0,0
2005-10-11,91,28,973,103,17,1328,615,1514786514,781530137
2005-10-12,58,42,989,182,18,859,1101,630720004,1596195815
2005-10-13,29,59,959,119,20,939,969,756099742,703635527
2005-10-14,34,52,941,157,26,691,1240,640737107,1375446610
2005-10-17,59,57,943,159,26,677,1278,691011468,744518736
2005-10-18,37,73,907,102,17,704,1230,957901304,1010934354
2005-10-19,37,75,869,75,23,633,1318,691362483,1371946453
2005-10-20,76,36,909,111,19,815,1090,1230051635,734002834
2005-10-21,35,84,860,93,21,1270,653,1631267154,566844928
2005-10-24,40,78,822,114,20,633,1346,633573141,1243103540
2005-10-25,92,34,880,149,18,1139,810,1257925166,491745026
2005-10-26,65,28,917,187,17,1189,732,1506441702,330901476
2005-10-27,54,31,940,238,19,1173,762,988952679,993363747
2005-10-28,49,30,959,192,16,1122,802,1832484795,427545103
2005-10-31,86,28,1017,342,18,1197,808,1268461973,734113625
2005-11-01,57,20,1054,365,17,1159,769,1146423345,309176116
2005-11-02,41,37,1058,347,14,885,1134,967651601,1612631241
2005-11-03,6,86,977,94,14,91,28,370502579,1596434473
2005-11-04,125,20,1083,352,10,952,1070,1063339296,2337970101
2005-11-07,32,46,1069,338,18,900,1101,857816820,1423126290
2005-11-08,50,37,1082,275,14,794,1206,941665859,1483462323
2005-11-09,38,42,1078,210,12,896,1080,1057761721,1615787727
2005-11-10,41,50,1069,161,7,858,1160,1680945078,1491081213
2005-11-11,41,44,1066,197,10,1059,873,1569870221,1139829667
2005-11-14,52,53,1065,220,11,626,1403,741511895,1597049963
2005-11-15,35,88,1012,111,13,657,1334,920624950,1094956369
2005-11-16,42,44,1010,127,10,1209,752,1430705851,619650367
2005-11-17,66,36,1040,191,11,1373,653,1239898750,1197180251
2005-11-18,44,21,1063,261,11,1007,983,837482969,1929350183
2005-11-21,64,49,1078,300,9,681,1355,1295791081,889828009
2005-11-22,42,30,1090,192,10,895,1072,1520949681,545637006
2005-11-23,8,53,1044,53,10,61,46,33071140,2706400
2005-11-24,46,56,1035,266,8,607,1451,1505578045,862713155
2005-11-25,70,40,1065,143,10,1091,908,895054923,1117822769
2005-11-28,39,39,1065,250,7,1081,924,1272984070,642723707
2005-11-29,60,44,1081,239,12,1189,800,1196168387,670036911
2005-11-30,32,44,1069,299,12,908,1108,882576733,1493909751
2005-12-01,66,18,1117,305,12,1464,568,1670183440,626258972
2005-12-02,72,27,1162,461,13,1080,942,1402784885,547570875
2005-12-05,47,11,1198,519,11,1279,766,1485806401,1355589859
2005-12-06,36,32,1202,359,14,761,1292,860276997,1087610907
2005-12-07,38,62,1178,262,10,892,1119,2334102394,1191459703
2005-12-08,61,69,1170,141,11,454,1618,1442265002,2418583858
2005-12-09,44,64,1150,154,10,1379,588,10827989612,1228455567
2005-12-12,86,14,1222,387,13,1213,861,1484937008,982330566
2005-12-13,47,29,1240,333,11,880,1165,903400766,1601269049
2005-12-14,22,55,1207,280,20,519,1563,892810043,1763009615
2005-12-15,59,57,1209,160,21,807,1250,1211207494,937393448
2005-12-16,43,46,1206,134,18,1020,1021,748574978,1385584034
