Date,mtt_on,mtt_off,mtt_condition,is_52w_high,is_52w_low,is_advance,is_decline,volume_advance,volume_decline
2004-05-18,0,0,0,0,0,1452,310,31727672219,103023331
2004-05-19,0,0,0,0,0,1421,324,12235869264,106395325
2004-05-20,0,0,0,0,0,883,804,27091583893,2505116946
2004-05-21,0,0,0,0,0,1337,387,8180388825,10048702911
2004-05-24,0,0,0,0,0,798,898,9654119439,511495412
2004-05-25,0,0,0,0,0,480,1233,152644455,17318371830
2004-05-26,0,0,0,0,0,707,962,7988949250,1740081885
2004-05-27,0,0,0,0,0,541,1096,5065135561,4299119944
2004-05-28,0,0,0,0,0,1024,620,2789738952,6767861826
2004-05-31,0,0,0,0,0,650,969,1620023132,2931800655
2004-06-01,0,0,0,0,0,1005,599,2040405657,4662531349
2004-06-02,0,0,0,0,0,520,1101,3652133089,3292596056
2004-06-03,0,0,0,0,0,312,1382,3220433067,6963017856
2004-06-04,0,0,0,0,0,997,597,9186907080,885476253
2004-06-07,0,0,0,0,0,1269,411,6693943547,5240178814
2004-06-08,0,0,0,0,0,617,1005,279776887,21475689356
2004-06-09,0,0,0,0,0,769,853,1754675564,13166476447
2004-06-10,0,0,0,0,0,1250,426,17398507909,1240158666
2004-06-11,0,0,0,0,0,981,685,7842931428,3934956171
2004-06-14,0,0,0,0,0,881,809,4615765353,1260775634
2004-06-15,0,0,0,0,0,571,1101,5072650400,5881484627
2004-06-16,0,0,0,0,0,1052,643,11605766421,625396336
2004-06-17,0,0,0,0,0,812,870,2426649875,4821015408
2004-06-18,0,0,0,0,0,420,1337,3265361865,5272100288
2004-06-21,0,0,0,0,0,1000,702,5797846863,3578374647
2004-06-22,0,0,0,0,0,703,990,4736951507,2850396633
2004-06-23,0,0,0,0,0,518,1187,9475277189,2042493341
2004-06-24,0,0,0,0,0,884,761,6271501963,808944523
2004-06-25,0,0,0,0,0,839,838,7719331923,760173637
2004-06-28,0,0,0,0,0,1212,497,5738171172,167665980
2004-06-29,0,0,0,0,0,952,734,3452972611,2582861048
2004-06-30,0,0,0,0,0,990,712,6401829109,662895861
2004-07-01,0,0,0,0,0,706,1046,6964946662,1590108809
2004-07-02,0,0,0,0,0,766,919,3939456447,1331004575
2004-07-05,0,0,0,0,0,479,1277,3153277776,4594036879
2004-07-06,0,0,0,0,0,541,1146,1648396786,4916452683
2004-07-07,0,0,0,0,0,896,803,1840870282,6177218572
2004-07-08,0,0,0,0,0,585,1070,4711367163,2057971132
2004-07-09,0,0,0,0,0,1324,395,8874379091,130334905
2004-07-12,0,0,0,0,0,1082,610,6662692078,1157183863
2004-07-13,0,0,0,0,0,816,910,10869623479,461688174
2004-07-14,0,0,0,0,0,286,1506,9425350966,19942553532
2004-07-15,0,0,0,0,0,451,1291,5233054772,10257952018
2004-07-16,0,0,0,0,0,1137,534,6672165334,671490498
2004-07-19,0,0,0,0,0,0,0,0,0
2004-07-20,0,0,0,0,0,597,1062,8707152250,723920826
2004-07-21,0,0,0,0,0,1044,606,6529778791,2351877127
2004-07-22,0,0,0,0,0,805,814,2087147638,6707459490
2004-07-23,0,0,0,0,0,523,1151,2374655216,4318056127
2004-07-26,0,0,0,0,0,584,1140,2185092487,10699083670
2004-07-27,0,0,0,0,0,212,1585,83076762,9511135848
2004-07-28,0,0,0,0,0,910,730,8013630666,430808990
2004-07-29,0,0,0,0,0,448,1234,9762862949,1546877479
2004-07-30,0,0,0,0,0,1130,506,1125854879,12419155654
2004-08-02,0,0,0,0,0,665,969,5627097179,1658286725
2004-08-03,0,0,0,0,0,330,1322,6756030950,1466654953
2004-08-04,0,0,0,0,0,589,1099,1639130254,5056837299
2004-08-05,0,0,0,0,0,901,688,10631818938,2829857090
2004-08-06,0,0,0,0,0,1035,555,10394486985,262481572
2004-08-09,0,0,0,0,0,1196,426,3348181837,2261668671
2004-08-10,0,0,0,0,0,1043,551,6507864912,298635237
2004-08-11,0,0,0,0,0,875,737,5735099879,1954671552
2004-08-12,0,0,0,0,0,861,719,5285313228,1028100123
2004-08-13,0,0,0,0,0,445,1159,937995473,7286433083
2004-08-16,0,0,0,0,0,417,1197,2244747722,4932029122
2004-08-17,0,0,0,0,0,516,1074,2035724985,4043189314
2004-08-18,0,0,0,0,0,690,850,4276447444,4414864729
2004-08-19,0,0,0,0,0,1027,575,2749251246,4501562379
2004-08-20,0,0,0,0,0,1014,541,6411823838,1548057298
2004-08-23,0,0,0,0,0,799,772,1329511466,5420478256
2004-08-24,0,0,0,0,0,603,935,7930498699,2691262281
2004-08-25,0,0,0,0,0,1159,503,8814194369,141592318
2004-08-26,0,0,0,0,0,569,1068,2025522372,4756660550
2004-08-27,0,0,0,0,0,975,596,3156874417,4830254372
2004-08-30,0,0,0,0,0,787,784,2148379501,16874810538
2004-08-31,0,0,0,0,0,651,931,3062051661,10680115445
2004-09-01,0,0,0,0,0,1058,579,9602682286,7981260812
2004-09-02,0,0,0,0,0,793,821,744128410,10117603148
2004-09-03,0,0,0,0,0,392,1290,1392133780,9908222627
2004-09-06,0,0,0,0,0,1224,478,8633244439,133207921
2004-09-07,0,0,0,0,0,645,985,9438497813,5281760052
2004-09-08,0,0,0,0,0,571,1062,759609522,9071408042
2004-09-09,0,0,0,0,0,473,1163,1708430789,7509207356
2004-09-10,0,0,0,0,0,603,1039,2822325749,15295991046
2004-09-13,0,0,0,0,0,1035,596,2545974452,7206537849
2004-09-14,0,0,0,0,0,679,955,847367898,8295305331
2004-09-15,0,0,0,0,0,384,1345,1379507162,7582544543
2004-09-16,0,0,0,0,0,763,844,1689680063,10618301360
2004-09-17,0,0,0,0,0,529,1118,765993082,14724693097
2004-09-20,0,0,0,0,0,0,0,0,0
2004-09-21,0,0,0,0,0,431,1274,1565397591,2089234527
2004-09-22,0,0,0,0,0,503,1178,21080100463,1302741154
2004-09-23,0,0,0,0,0,0,0,0,0
2004-09-24,0,0,0,0,0,810,879,599951155,13551744161
2004-09-27,0,0,0,0,0,568,1088,777964066,8185574910
2004-09-28,0,0,0,0,0,701,946,11402139457,817890254
2004-09-29,0,0,0,0,0,460,1162,8019851924,3687581801
2004-09-30,0,0,0,0,0,958,669,4575024446,5980334514
2004-10-01,0,0,0,0,0,1196,477,7639184790,412889044
2004-10-04,0,0,0,0,0,1092,579,5033089385,6502080742
2004-10-05,0,0,0,0,0,816,827,15119862001,2278730601
2004-10-06,0,0,0,0,0,1250,403,13931875454,169705985
2004-10-07,0,0,0,0,0,604,1043,733214562,9357420462
2004-10-08,0,0,0,0,0,867,738,1195403440,6025218297
2004-10-11,0,0,0,0,0,0,0,0,0
2004-10-12,0,0,0,0,0,456,1220,178913248,7826792554
2004-10-13,0,0,0,0,0,555,1037,5829528772,723123655
2004-10-14,0,0,0,0,0,365,1313,4404453030,4738168426
2004-10-15,0,0,0,0,0,977,683,2606145841,8865133611
2004-10-18,0,0,0,0,0,443,1166,6753494698,724726330
2004-10-19,0,0,0,0,0,891,722,1567456262,4757514510
2004-10-20,0,0,0,0,0,364,1317,7558533325,1575513001
2004-10-21,0,0,0,0,0,391,1281,3152847137,6410810671
2004-10-22,0,0,0,0,0,909,738,10609099992,1673670347
2004-10-25,0,0,0,0,0,719,970,7836808790,453349273
2004-10-26,0,0,0,0,0,708,929,8063678072,391017328
2004-10-27,0,0,0,0,0,496,1111,214098503,8445452563
2004-10-28,0,0,0,0,0,899,694,4180341531,3920747811
2004-10-29,0,0,0,0,0,770,862,2517418207,7701128167
2004-11-01,0,0,0,0,0,622,1027,9865668576,477624599
2004-11-02,0,0,0,0,0,1198,489,9724531394,245616516
2004-11-03,0,0,0,0,0,0,0,0,0
2004-11-04,0,0,0,0,0,634,1003,1532877216,8755002015
2004-11-05,0,0,0,0,0,925,709,9498882359,711959905
2004-11-08,0,0,0,0,0,390,1299,7418171566,4212729128
2004-11-09,0,0,0,0,0,714,850,415028975,9095577400
2004-11-10,0,0,0,0,0,845,792,3821255589,4746112160
2004-11-11,0,0,0,0,0,425,1251,1620591029,8159274823
2004-11-12,0,0,0,0,0,1268,450,13100713242,114275678
2004-11-15,0,0,0,0,0,1296,479,7489399216,1292102548
2004-11-16,0,0,0,0,0,514,1189,3762815332,5606675352
2004-11-17,0,0,0,0,0,666,971,9262192754,2832147472
2004-11-18,0,0,0,0,0,444,1255,2825028467,6117627755
2004-11-19,0,0,0,0,0,591,1063,2208971298,1127078304
2004-11-22,0,0,0,0,0,469,1256,254463452,8192070460
2004-11-23,0,0,0,0,0,0,0,0,0
2004-11-24,0,0,0,0,0,852,808,3870660184,7017299850
2004-11-25,0,0,0,0,0,842,819,4844285950,3759172316
2004-11-26,0,0,0,0,0,604,1066,8796012188,2720214893
2004-11-29,0,0,0,0,0,1144,518,8715383136,104322903
2004-11-30,0,0,0,0,0,709,971,4417895846,4862512121
2004-12-01,0,0,0,0,0,599,1048,4177575212,4264516557
2004-12-02,0,0,0,0,0,806,847,11472882878,912680989
2004-12-03,0,0,0,0,0,730,909,414063233,911214857
2004-12-06,0,0,0,0,0,666,1023,1835085690,4645497221
2004-12-07,0,0,0,0,0,444,1236,5382944007,4122619023
2004-12-08,0,0,0,0,0,1047,611,8700908672,402424494
2004-12-09,0,0,0,0,0,380,1371,5726002508,6305234222
2004-12-10,0,0,0,0,0,707,1023,864882247,14952580084
2004-12-13,0,0,0,0,0,610,1142,3100194272,5832111877
2004-12-14,0,0,0,0,0,1043,682,4235429052,396687700
2004-12-15,0,0,0,0,0,827,937,2580351413,5048162917
2004-12-16,0,0,0,0,0,742,968,6416919851,763254123
2004-12-17,0,0,0,0,0,1268,475,6682067711,1266888645
2004-12-20,0,0,0,0,0,924,824,3481650820,6525910234
2004-12-21,0,0,0,0,0,1055,690,4188704419,5841548190
2004-12-22,0,0,0,0,0,844,913,3495937701,7579209012
2004-12-23,0,0,0,0,0,0,0,0,0
2004-12-24,0,0,0,0,0,1028,795,3854753590,6755149295
2004-12-27,0,0,0,0,0,689,1128,1051876595,6076849435
2004-12-28,0,0,0,0,0,1085,629,6936059892,662726234
2004-12-29,0,0,0,0,0,784,949,8526203651,1061921433
2004-12-30,0,0,0,0,0,950,666,3429707538,164234544
2004-12-31,0,0,0,0,0,0,0,0,0
2005-01-03,0,0,0,0,0,0,0,0,0
2005-01-04,0,0,0,0,0,1030,590,2074800649,3174254817
2005-01-05,0,0,0,0,0,833,932,4487320941,6021385352
2005-01-06,0,0,0,0,0,1360,457,8590221886,5073410658
2005-01-07,0,0,0,0,0,865,921,6872841492,1447081862
2005-01-10,0,0,0,0,0,0,0,0,0
2005-01-11,0,0,0,0,0,1293,575,962973444,10108776369
2005-01-12,0,0,0,0,0,620,1208,303445396,11038460882
2005-01-13,0,0,0,0,0,723,1098,383784210,11081671097
2005-01-14,0,0,0,0,0,1321,495,6524788626,6671688902
2005-01-17,0,0,0,0,0,1048,740,3527808188,4936590576
2005-01-18,0,0,0,0,0,535,1278,2774419028,6408291352
2005-01-19,0,0,0,0,0,716,1055,1564234816,6440870018
2005-01-20,0,0,0,0,0,626,1116,5146276505,3186290261
2005-01-21,0,0,0,0,0,1169,584,4760045557,1820429024
2005-01-24,0,0,0,0,0,1241,549,1328667193,6312185229
2005-01-25,0,0,0,0,0,815,961,2248546265,1378123165
2005-01-26,0,0,0,0,0,916,825,9588911400,873545616
2005-01-27,0,0,0,0,0,629,1097,4511927783,1218548569
2005-01-28,0,0,0,0,0,730,999,924656739,6085484963
2005-01-31,0,0,0,0,0,1214,598,8253043064,1420562991
2005-02-01,0,0,0,0,0,735,1033,431817987,9207412914
2005-02-02,509,0,509,0,0,1095,657,2255639517,7964482392
2005-02-03,26,12,523,0,0,832,941,1359196945,7122695843
2005-02-04,14,20,517,0,0,642,1125,5958356347,1290154680
2005-02-07,29,11,535,0,0,1107,708,5725383560,2543044907
2005-02-08,19,10,544,0,0,829,931,3235821201,1280741479
2005-02-09,29,16,557,0,0,735,1029,3500219998,1267097284
2005-02-10,25,22,560,0,0,920,858,13058569388,461124478
2005-02-11,17,0,577,0,0,0,0,0,0
2005-02-14,35,15,597,0,0,769,1095,11710656457,2997700825
2005-02-15,29,21,605,0,0,740,1085,7503642111,3710881986
2005-02-16,19,34,590,0,0,604,1216,10970455773,1926390832
2005-02-17,14,29,575,0,0,908,865,21641469730,2476427649
2005-02-18,28,23,580,0,0,1017,801,7506080748,11330124383
2005-02-21,30,19,591,0,0,858,971,3842505078,6060767337
2005-02-22,16,51,556,0,0,654,1134,6108597068,5199469849
2005-02-23,9,34,531,0,0,980,814,12033914300,2199897413
2005-02-24,41,12,560,0,0,1101,669,5760562977,8525598323
2005-02-25,37,8,589,0,0,1102,702,7530371206,4708610616
2005-02-28,35,9,615,0,0,1135,748,10471828137,5014187690
2005-03-01,41,9,647,0,0,1147,675,816462470,15903180092
2005-03-02,28,18,657,0,0,1013,841,17894402726,1761800527
2005-03-03,31,22,666,0,0,1039,773,17114300657,3995846348
2005-03-04,24,14,676,0,0,1058,769,8836585296,4641023490
2005-03-07,29,17,688,0,0,883,972,3351335794,3509685529
2005-03-08,17,21,684,0,0,694,1144,2780475532,4371034023
2005-03-09,22,12,694,0,0,1163,681,10523209320,2560298146
2005-03-10,15,19,690,0,0,865,955,11757850506,2539944937
2005-03-11,32,15,707,0,0,1006,825,4383453857,10087846185
2005-03-14,27,21,713,0,0,780,1127,2461185972,8097858358
2005-03-15,22,21,714,0,0,596,1320,375689990,8626858809
2005-03-16,26,13,727,193,20,1071,809,10673767838,1129673996
2005-03-17,27,17,737,167,21,992,853,6907350506,3986571646
2005-03-18,38,5,770,231,19,1329,578,6848714063,1617737004
2005-03-21,8,3,774,70,12,0,0,0,0
2005-03-22,27,14,788,332,18,1010,909,5118371242,5994448061
2005-03-23,24,28,784,220,22,591,1327,10706692233,6451074374
2005-03-24,25,32,777,196,21,751,1181,2001148012,9136889848
2005-03-25,19,49,747,151,20,695,1204,493553930,5549069206
2005-03-28,34,53,728,106,22,1070,822,6064211544,535867921
2005-03-29,24,110,642,81,19,356,1570,768775025,8900858212
2005-03-30,12,126,528,44,20,686,1203,4000748382,1859777068
2005-03-31,101,19,610,62,18,1377,446,5051281737,4112608963
2005-04-01,44,43,611,71,22,1262,576,9799070299,110244787
2005-04-04,34,50,595,85,20,977,841,3749886253,3222432350
2005-04-05,61,34,622,94,20,1114,711,15446882940,2017300882
2005-04-06,61,24,659,99,15,926,817,4291109250,3672520643
2005-04-07,33,43,649,89,18,840,908,16676218612,491327558
2005-04-08,48,28,669,116,16,1094,709,14014360585,2236696099
2005-04-11,27,87,609,81,17,481,1333,4874551395,5542936619
2005-04-12,22,92,539,53,18,470,1353,2050447501,10115064665
2005-04-13,37,58,518,62,20,668,1109,3647980674,9200497554
2005-04-14,24,95,447,31,23,765,1057,1658273185,9205698053
2005-04-15,20,102,365,30,28,662,1190,1291640279,14893624737
2005-04-18,7,162,210,28,61,319,1640,289922970,10263387503
2005-04-19,71,8,273,30,29,1527,389,6645617582,897022023
2005-04-20,47,14,306,43,22,697,1183,5253999364,8052684542
2005-04-21,17,51,272,35,49,1112,730,12679886324,791119946
2005-04-22,69,7,334,54,18,717,1140,358931076,14789658307
2005-04-25,42,27,349,58,22,868,927,7816133801,1386209009
2005-04-26,40,34,355,56,22,800,994,6857597974,5784134921
2005-04-27,40,28,367,45,25,1056,720,11965307755,1736298152
2005-04-28,36,34,369,47,28,876,904,11418799607,4641777397
2005-04-29,4,6,367,25,17,0,0,0,0
2005-05-02,43,41,369,52,27,1020,741,10713827364,5824549634
2005-05-03,5,2,372,25,16,0,0,0,0
2005-05-04,3,13,362,25,16,0,0,0,0
2005-05-05,3,7,358,25,16,0,0,0,0
2005-05-06,87,12,433,84,20,1161,672,14608040244,3604924969
2005-05-09,81,21,493,99,20,947,893,13094149781,5046294329
2005-05-10,60,60,493,78,21,737,1077,5871913869,5222819786
2005-05-11,42,46,489,61,24,1001,763,3448741706,7434621065
2005-05-12,28,55,462,71,24,644,1177,11082239273,4671960920
2005-05-13,33,51,444,59,31,739,1071,16735717033,523234263
2005-05-16,14,97,361,58,50,364,1524,385665484,12460135483
2005-05-17,16,107,270,38,85,169,1796,39919263,15728430442
2005-05-18,49,46,273,32,73,824,985,5872456443,6881494540
2005-05-19,76,18,331,54,38,1111,704,5922865848,6977151462
2005-05-20,36,38,329,54,36,621,1216,350144371,6648469701
2005-05-23,56,33,352,72,38,1032,806,4800930201,4076480063
2005-05-24,34,50,336,69,36,529,1300,4056518873,6575647210
2005-05-25,21,71,286,36,69,344,1558,5295824348,3967915488
2005-05-26,21,42,265,37,76,831,960,9745030186,548882858
2005-05-27,45,10,300,53,47,983,805,3518009616,3997633906
2005-05-30,63,19,344,82,39,1215,606,8568625460,733789376
2005-05-31,52,19,377,69,30,1230,558,6260517595,2629240691
2005-06-01,47,22,402,73,33,1202,564,7895720345,2919744950
2005-06-02,46,27,421,93,27,659,1156,7115537876,5335081438
2005-06-03,41,37,425,59,24,767,991,467734130,9344766200
2005-06-06,57,28,454,68,33,984,838,10739756802,1340063721
2005-06-07,30,43,441,63,30,778,973,11736615990,1392210667
2005-06-08,48,33,456,72,28,970,759,2375620420,10002727206
2005-06-09,18,38,436,61,28,440,1346,119152939,8001220888
2005-06-10,68,19,485,83,25,1126,629,10431903971,1201752870
2005-06-13,42,39,488,90,23,898,873,2268223447,3194221936
2005-06-14,36,39,485,67,24,674,1100,4866301547,1665027234
2005-06-15,61,22,524,80,20,1116,676,4550845860,4033263448
2005-06-16,38,26,536,90,19,828,958,534903359,6067240378
2005-06-17,75,10,601,112,17,1157,675,8343082677,336749558
2005-06-20,41,27,615,112,17,708,1131,4609097294,1966026797
2005-06-21,38,33,620,89,18,833,970,472785080,5519273486
2005-06-22,52,25,647,103,18,1070,692,8545855289,205940335
2005-06-23,39,31,655,116,18,846,974,8563345800,507368081
2005-06-24,38,36,657,90,17,1279,542,3146864013,6209927224
2005-06-27,24,66,615,76,19,665,1140,4427754994,3495100514
2005-06-28,58,27,646,94,20,1314,534,7296267676,3542638057
2005-06-29,70,23,693,139,15,913,887,782756329,6714308472
2005-06-30,23,45,671,125,16,728,1119,437542872,2015625258
2005-07-01,46,30,687,121,15,1054,756,3707985531,1233757957
2005-07-04,53,21,719,136,17,961,840,793187120,4064074477
2005-07-05,29,35,713,116,18,592,1217,1070777664,3908482965
2005-07-06,35,25,723,115,16,836,994,3612120905,3444308663
2005-07-07,35,45,713,95,20,776,999,1387852671,6103805468
2005-07-08,33,42,704,103,17,992,808,2870001547,1416446690
2005-07-11,50,17,737,140,17,775,1073,4107620622,2838568735
2005-07-12,37,39,735,122,20,616,1218,2496049583,664359777
2005-07-13,42,32,745,96,19,893,931,5470482461,1121563555
2005-07-14,49,26,768,136,19,906,900,18131249437,675309330
2005-07-15,29,38,759,128,20,660,1188,340511397,1446530403
2005-07-18,9,6,761,26,18,0,0,0,0
2005-07-19,41,36,767,130,18,761,1056,1003810121,5179455786
2005-07-20,48,26,789,193,19,994,850,5976730599,7142234928
2005-07-21,24,35,778,150,19,688,1203,2264856118,8851648792
2005-07-22,20,37,761,59,20,609,1228,3053780305,6496301794
2005-07-25,49,28,782,144,21,920,957,6101675570,5000229889
2005-07-26,46,36,792,136,24,818,1047,12270297903,3930662251
2005-07-27,58,17,833,170,20,1187,663,983623367,6060311706
2005-07-28,41,24,850,187,20,733,1108,584205841,5151563639
2005-07-29,32,44,838,175,26,771,1051,8787439820,1861452087
2005-08-01,40,39,839,233,28,949,913,12413134831,427054348
2005-08-02,21,55,805,183,28,573,1324,8548893965,4046236684
2005-08-03,38,61,782,114,33,610,1254,2214982082,3362685189
2005-08-04,30,88,724,71,41,563,1342,1090107772,4752108581
2005-08-05,28,139,613,46,41,418,1475,3122911964,5924899205
2005-08-08,59,74,598,37,67,1470,453,8449843939,129297657
2005-08-09,154,7,745,93,23,1576,310,7208111415,3275338689
2005-08-10,87,26,806,174,21,1288,620,9035095933,4612891924
2005-08-11,70,26,850,219,19,939,939,9914141651,5910550886
2005-08-12,37,59,828,178,21,648,1221,4768278019,7140813459
2005-08-15,61,42,847,187,22,968,867,2484552180,4463763763
2005-08-16,50,16,881,202,23,999,845,3107978026,5174395868
2005-08-17,35,45,871,180,23,898,939,9614365859,1777321990
2005-08-18,47,47,871,146,20,719,1159,798726115,8124166673
2005-08-19,31,57,845,109,22,701,1144,5355395289,773211887
2005-08-22,72,22,895,176,22,1192,679,4274991035,4176063664
2005-08-23,43,41,897,230,20,725,1177,12097484527,1309259819
2005-08-24,39,36,900,119,21,1032,778,8861521824,3596628377
2005-08-25,29,50,879,116,21,691,1167,5564145712,695125212
2005-08-26,41,35,885,129,20,856,983,6071942760,774654573
2005-08-29,24,74,835,111,22,459,1372,590820711,7239893781
2005-08-30,61,26,870,137,22,1040,773,3755514696,5668978520
2005-08-31,35,43,862,124,23,826,987,7728972983,1303427575
2005-09-01,63,18,907,207,22,922,923,3695970801,5772680731
2005-09-02,43,37,913,186,23,826,1035,1052725993,9816407425
2005-09-05,46,24,935,232,22,966,880,6050098722,420357526
2005-09-06,27,53,909,215,25,508,1383,3903557443,1003837652
2005-09-07,32,49,892,131,22,517,1378,337600901,7179436177
2005-09-08,37,64,865,79,26,531,1351,2971724580,4519289537
2005-09-09,78,28,915,125,31,1205,631,14481567079,619292236
2005-09-12,59,31,943,244,25,719,1153,2591582565,868908677
2005-09-13,46,28,961,205,18,986,846,9959123533,6269396411
2005-09-14,41,46,956,179,24,1008,841,715091445,9773878528
2005-09-15,61,36,981,274,19,1271,663,12975517830,854065175
2005-09-16,56,38,999,270,20,904,1008,7502339011,4691456776
2005-09-19,6,13,991,80,16,0,0,0,0
2005-09-20,74,22,1044,413,21,1232,717,12221564756,510853412
2005-09-21,24,52,1016,349,21,609,1340,4515560321,7286201767
2005-09-22,39,47,1008,219,26,1037,918,11616072935,3725117154
2005-09-23,1,7,1001,63,18,0,0,0,0
2005-09-26,68,24,1046,459,27,1255,720,7670308284,19384137443
2005-09-27,28,92,982,328,41,571,1376,4813467162,15067806347
2005-09-28,61,33,1010,303,45,1208,763,16733672891,567053388
2005-09-29,59,61,1008,412,52,895,1085,1520017327,1766794372
2005-09-30,31,59,980,282,45,734,1244,1135374706,1784949869
2005-10-03,61,52,989,133,34,1014,955,813196886,1572306971
2005-10-04,57,46,1000,189,20,1124,814,1358617249,994841330
2005-10-05,32,52,980,176,21,708,1233,385154662,1798045051
2005-10-06,19,126,873,70,23,461,1505,566047571,1456910771
2005-10-07,40,44,869,58,24,1028,848,740985711,720957705
2005-10-10,5,18,855,26,20,0,0,0,0
2005-10-11,93,35,914,99,24,1321,607,2135114114,161096437
2005-10-12,58,39,933,180,24,836,1109,898686004,1328073615
2005-10-13,24,53,904,117,31,938,959,1056870242,402773727
2005-10-14,33,54,883,150,32,673,1247,308875307,1707154610
2005-10-17,57,47,893,157,32,659,1283,418857968,1016561436
2005-10-18,36,68,861,104,25,677,1246,635506504,1333267354
2005-10-19,29,82,808,78,35,607,1331,333216383,1726809753
2005-10-20,79,32,855,103,33,807,1085,865031635,1097023834
2005-10-21,28,72,811,95,34,1279,632,1975016154,221956328
2005-10-24,35,75,771,125,30,614,1351,323610541,1552288040
2005-10-25,92,37,826,158,26,1126,809,1003707866,744990226
2005-10-26,75,24,877,187,26,1181,730,1366503702,469967976
2005-10-27,46,35,888,243,24,1139,785,810716379,1171537247
2005-10-28,45,30,903,192,25,1116,798,1498244495,761261903
2005-10-31,89,26,966,343,22,1191,801,1485241773,517136425
2005-11-01,53,23,996,370,19,1161,755,1234204545,221296916
2005-11-02,41,34,1003,355,21,869,1136,964180101,1615974241
2005-11-03,7,82,927,94,17,92,27,494068579,1472868473
2005-11-04,120,19,1029,369,18,935,1069,738844796,2662328501
2005-11-07,31,43,1017,353,23,883,1104,1114519020,1166324990
2005-11-08,44,39,1022,286,20,764,1223,625963859,1799030323
2005-11-09,32,39,1015,216,22,876,1088,756917721,1915452427
2005-11-10,41,49,1007,167,17,851,1156,2543213578,628722713
2005-11-11,39,41,1005,210,18,1053,868,1877607921,831397267
2005-11-14,47,55,997,225,18,597,1420,374487095,1963982963
2005-11-15,40,77,960,118,21,639,1339,627652750,1386875069
2005-11-16,39,41,958,126,21,1199,746,1735926551,313848667
2005-11-17,66,31,993,196,20,1368,644,1585331250,851010451
2005-11-18,42,26,1009,267,19,994,984,983270769,1782616083
2005-11-21,68,41,1036,311,19,657,1366,983014081,1201974509
2005-11-22,43,35,1044,204,20,888,1064,1212733081,853462206
2005-11-23,8,44,1007,55,16,61,46,33071140,2707300
2005-11-24,51,57,1002,273,20,577,1469,1165996545,1201814355
2005-11-25,69,40,1031,148,25,1080,905,1199743423,812827569
2005-11-28,40,37,1034,252,23,1066,924,1037951470,877050507
2005-11-29,56,47,1043,249,24,1190,788,1253810487,611760311
2005-11-30,32,47,1028,310,22,885,1120,510049733,1866008451
2005-12-01,72,16,1084,315,23,1465,555,2042244440,253889672
2005-12-02,72,29,1127,464,23,1064,943,1115704885,834362075
2005-12-05,49,10,1166,522,22,1254,773,1253714601,1587202059
2005-12-06,37,27,1176,368,24,748,1288,578475097,1368972507
2005-12-07,31,55,1152,277,20,880,1117,2522297994,1002893303
2005-12-08,53,67,1138,151,20,427,1628,984572102,2875944058
2005-12-09,48,60,1126,166,20,1394,562,11342345012,713589567
2005-12-12,84,12,1198,400,20,1193,868,1091831708,1374476566
2005-12-13,47,29,1216,341,21,876,1155,1388654366,1115405749
2005-12-14,24,53,1187,295,22,498,1570,310994043,2344124215
2005-12-15,60,57,1190,166,22,812,1229,934512994,1213256448
2005-12-16,38,43,1185,145,23,1022,1006,961505278,1171935534
