,Date,mtt_condition,mtt_on,mtt_off,mansfield_rs,mansfield_rs_ma,minervini_rs,dorsey_rs,is_52w_high,is_52w_low,is_positive_mom,is_negative_mom,is_advance,is_decline,volume_advance,volume_decline,st_fast_dir,st_slow_dir,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分,mansfield_rsi,minervini_rsi
891,2024-08-09,0,0,0,-1.78525367247796,-10.537484841248482,-7.43051822006664,29.195022751983245,False,False,0,1,False,True,0,47100,-1,-1,3030,ハブ,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,51.0,42.7
892,2024-08-09,0,0,0,-15.187626768200946,-17.453627212866337,-22.679542808043458,21.060685378327225,False,False,0,1,False,True,0,145800,-1,-1,3031,ラクーンホールディングス,情報・通信業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）,16.8,12.8
893,2024-08-09,0,0,0,-14.108578240785153,-9.845717841545984,-17.946744753397407,53.92018684814561,False,False,1,0,False,True,0,87900,-1,-1,3034,クオールホールディングス,小売業,小売,TOPIX Small 1,プライム（内国株式）,18.6,19.2
894,2024-08-09,0,0,0,9.284398867617716,-1.3770943423094095,3.913461655917092,25.36946804655096,False,False,0,1,True,False,64400,0,-1,-1,3035,ケイティケイ,卸売業,商社・卸売,-,スタンダード（内国株式）,84.2,76.3
895,2024-08-09,0,0,0,-0.017388815311636385,-5.539880168359311,-2.7768843136403154,53.59803487295131,False,False,1,0,False,True,0,129400,-1,-1,3036,アルコニックス,卸売業,商社・卸売,TOPIX Small 1,プライム（内国株式）,57.2,57.2
896,2024-08-09,0,0,0,12.429308290801533,-9.270949022687184,13.001724688620842,162.8075544638183,False,False,1,0,True,False,1248700,0,1,1,3038,神戸物産,卸売業,商社・卸売,TOPIX Mid400,プライム（内国株式）,88.6,88.1
897,2024-08-09,0,0,0,-19.008790428008183,-3.846935402090864,-18.343499701089723,39.54415495510007,False,False,1,0,True,False,61400,0,-1,-1,3040,ソリトンシステムズ,情報・通信業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）,11.8,18.6
898,2024-08-09,0,0,0,-53.30259769310639,-23.854861064735736,-56.03803915405403,15.100873837232713,False,False,1,0,True,False,41900,0,-1,-1,3041,ビューティカダンホールディングス,卸売業,商社・卸売,-,スタンダード（内国株式）,0.3,0.2
899,2024-08-09,0,0,0,-2.3386138456018335,-4.061121220107372,-5.7998524569936984,11.476664116296861,False,False,1,0,True,False,118900,0,-1,-1,3042,セキュアヴェイル,情報・通信業,情報通信・サービスその他,-,グロース（内国株式）,49.2,47.7
900,2024-08-09,0,0,0,0.19084092413477194,-9.84756429228647,-4.900516510840661,50.65839809930334,False,False,0,0,False,False,0,0,-1,-1,3045,カワサキ,卸売業,商社・卸売,-,スタンダード（内国株式）,58.2,50.6
901,2024-08-09,0,0,0,15.854291647842821,0.6410457082674877,23.370738361916825,185.64007570571417,False,False,1,0,False,True,0,218400,1,1,3046,ジンズホールディングス,小売業,小売,TOPIX Small 1,プライム（内国株式）,92.3,94.1
902,2024-08-09,0,0,0,19.384832283587585,5.900113310638712,23.47712560568803,63.62501510087383,False,False,1,0,True,False,1021600,0,-1,-1,3048,ビックカメラ,小売業,小売,TOPIX Small 1,プライム（内国株式）,94.2,94.1
903,2024-08-09,0,0,0,5.036502380543184,-0.9205585212179677,4.549813889076693,55.57121572101639,False,False,1,0,False,True,0,370400,-1,-1,3050,ＤＣＭホールディングス,小売業,小売,TOPIX Small 1,プライム（内国株式）,75.1,77.2
904,2024-08-09,0,0,0,11.848609275861065,-11.17826129608036,9.755406698564594,5.073893609310192,False,False,1,0,False,True,0,224400,-1,-1,3053,ペッパーフードサービス,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,87.8,85.0
