Date,mtt_on,mtt_off,mtt_condition,is_52w_high,is_52w_low,is_advance,is_decline,volume_advance,volume_decline
2013-03-01,59,25,1377,383,6,1627,819,1816993151,507332217
2013-03-04,80,26,1431,620,7,1286,1203,1358728084,1092769174
2013-03-05,40,50,1421,489,7,883,1591,523399426,1651305268
2013-03-06,78,23,1476,447,5,1441,1006,1245464573,882976217
2013-03-07,68,46,1498,540,5,963,1565,711326022,1646178256
2013-03-08,67,21,1544,489,7,1510,988,3094899241,907400302
2013-03-11,82,20,1606,746,6,1468,1088,2308873064,837369210
2013-03-12,47,59,1594,545,5,645,1939,591009353,2185528966
2013-03-13,39,44,1589,251,6,1318,1141,949546999,1212039947
2013-03-14,48,26,1611,353,6,1434,1043,894292457,1136399278
2013-03-15,75,28,1658,594,6,1514,1033,1737089552,1193407425
2013-03-18,46,70,1634,400,7,915,1636,350126058,1963185230
2013-03-19,77,22,1689,492,4,1419,1099,1397379362,606393745
2013-03-21,92,20,1761,713,4,1663,884,1745693079,987222412
2013-03-22,32,89,1704,449,7,688,1899,517913462,1975308356
2013-03-25,56,30,1730,466,6,996,1567,872615709,1262963368
2013-03-26,35,53,1712,295,9,1258,1291,938718524,1490214071
2013-03-27,57,81,1688,287,9,1627,900,1420769584,711441742
2013-03-28,33,106,1615,278,9,779,1776,659785040,1772511173
2013-03-29,42,108,1548,188,11,707,1834,733504420,1406723075
2013-04-01,13,358,1204,97,10,135,2564,475747058,2237074799
2013-04-02,41,162,1083,25,13,1512,1091,1968019790,1027850160
2013-04-03,188,27,1244,73,10,1854,686,2066741096,770828526
2013-04-04,150,34,1360,133,11,2106,411,3224760436,343527599
2013-04-05,164,40,1484,432,7,1036,1587,637860231,4446472873
2013-04-08,148,13,1619,489,7,1773,787,3491254124,627200297
2013-04-09,66,55,1630,435,6,803,1785,1423693888,2233495365
2013-04-10,113,35,1708,268,6,1641,916,3682273778,638833423
2013-04-11,75,47,1736,401,6,1217,1319,2775177293,1507850891
2013-04-12,66,52,1750,284,6,1209,1302,2961686944,1235941404
2013-04-15,43,83,1710,204,7,1003,1551,1654391843,2116693401
2013-04-16,37,106,1641,107,8,1635,835,3337279226,493764827
2013-04-17,135,25,1751,235,7,1630,867,1633553764,1171821533
2013-04-18,56,84,1723,227,7,1044,1433,1406400884,1868951131
2013-04-19,81,50,1754,210,6,1317,1170,1674884496,1076661584
2013-04-22,155,13,1896,448,8,1535,1036,1299213517,1564602152
2013-04-23,61,33,1924,405,6,1367,1198,1685492397,1251516205
2013-04-24,99,14,2009,554,7,1601,983,2091370628,1000487586
2013-04-25,53,31,2031,571,7,1363,1178,1965693682,1181109820
2013-04-26,32,57,2006,412,8,496,2142,476052543,2384132931
2013-04-30,60,37,2029,379,5,1563,1012,1704166084,1255142041
2013-05-01,38,56,2011,325,7,1089,1482,1282565252,1505377427
2013-05-02,34,44,2001,252,7,1358,1151,1307134376,949645574
2013-05-07,148,12,2137,737,7,1831,785,2223968900,780314371
2013-05-08,59,26,2170,785,6,1260,1331,2058923842,4307562006
2013-05-09,33,65,2138,561,4,759,1924,1619932855,1898922456
2013-05-10,50,45,2143,576,6,1088,1524,1905933703,1837376105
2013-05-13,38,70,2111,638,6,1140,1454,2390807754,1968220420
2013-05-14,48,55,2104,501,5,1177,1429,1771771444,1625677091
2013-05-15,31,124,2011,543,10,625,2086,2043677694,5616831890
2013-05-16,22,267,1766,231,10,559,2199,2137213666,2216223823
2013-05-17,216,24,1958,198,7,2251,409,2148252343,1192752739
2013-05-20,124,35,2047,427,10,1332,1307,2093189692,1346939537
2013-05-21,56,76,2027,370,6,1011,1584,2092276608,1680975071
2013-05-22,53,61,2019,369,6,941,1645,1666930868,1854095893
2013-05-23,10,604,1425,223,9,91,2743,11991390,6706034743
2013-05-24,101,107,1419,34,7,1057,1569,1330700886,3520940044
2013-05-27,41,307,1153,21,7,776,1857,760436984,2360267995
2013-05-28,93,91,1155,18,6,1890,660,2628639133,688152362
2013-05-29,205,28,1332,37,6,1370,1168,1058795556,2140478081
2013-05-30,15,338,1009,28,11,433,2183,492699743,3016781945
2013-05-31,128,59,1078,32,6,1032,1477,490465756,2630461059
2013-06-03,32,305,805,30,8,506,2101,504078305,2604648332
2013-06-04,128,72,861,27,10,1819,742,3529922308,289569835
2013-06-05,42,187,716,24,8,625,1925,228126859,3363663425
2013-06-06,14,363,367,10,21,423,2263,1274158949,2426787403
2013-06-07,13,176,204,5,55,1006,1690,2110643929,1763275123
2013-06-10,298,5,497,10,12,2048,567,2458519425,394508104
2013-06-11,66,95,468,12,10,914,1596,930282036,1946648782
2013-06-12,62,76,454,12,12,1990,497,2412443196,218958748
2013-06-13,13,177,290,8,19,461,2032,140965050,3017933488
2013-06-14,54,36,308,11,15,792,1686,748455499,2837853878
2013-06-17,135,19,424,18,16,2084,441,2131529457,114502843
2013-06-18,60,54,430,16,13,1026,1404,1014493945,1155191813
2013-06-19,124,25,529,15,10,1029,1387,1167150162,1169465850
2013-06-20,41,103,467,22,19,948,1483,1187637922,1232838380
2013-06-21,72,75,464,17,22,1974,588,2760648192,148911046
2013-06-24,54,64,454,26,16,694,1826,206474401,1688958424
2013-06-25,27,120,361,16,17,537,2035,449687940,1867922783
2013-06-26,17,134,244,16,24,240,2419,145007199,1952433094
2013-06-27,103,18,329,12,31,1778,722,1890056325,443792189
2013-06-28,225,8,546,31,21,2178,377,2190097657,424753846
2013-07-01,191,26,711,45,10,1729,757,1583964865,513687827
2013-07-02,196,25,882,58,5,1599,892,1834322528,629474426
2013-07-03,101,70,913,49,6,1194,1323,657862909,1611535096
2013-07-04,102,74,941,38,6,1386,1034,1303351336,749228215
2013-07-05,191,29,1103,59,10,1734,806,1561371148,412648607
2013-07-08,96,152,1047,85,6,480,2157,1120872204,1847464714
2013-07-09,223,39,1231,60,6,1458,1070,1557494904,507478400
2013-07-10,88,104,1215,84,6,949,1533,652098151,1310478787
2013-07-11,105,92,1228,57,6,1572,878,1649444383,525101011
2013-07-12,145,51,1322,69,11,1368,1103,1565126207,646970226
2013-07-16,130,75,1377,101,6,1001,1466,1934812494,1489764071
2013-07-17,106,89,1394,67,5,1391,1057,1652887738,770539702
2013-07-18,141,60,1475,88,5,1396,884,6181789822,2970019965
2013-07-19,29,200,1304,78,6,357,2290,329373327,2761771891
2013-07-22,122,56,1370,64,6,1051,1340,576083071,1523037161
2013-07-23,97,57,1410,67,6,1626,813,1478534600,581128187
2013-07-24,92,66,1436,76,7,1255,1139,1083566324,844532395
2013-07-25,60,124,1372,75,7,620,1904,347345758,1614349552
2013-07-26,20,241,1151,44,7,555,1970,501788418,2022089499
2013-07-29,17,465,703,28,11,300,2318,214070975,2116969513
2013-07-30,247,26,924,26,16,2207,325,2119784403,146587073
2013-07-31,51,168,807,35,10,705,1708,402256369,1925795523
2013-08-01,227,53,981,31,13,1763,714,2030661551,272476969
2013-08-02,247,28,1200,54,12,1837,648,1872932260,399230666
2013-08-05,71,86,1185,54,8,1368,1051,735843850,709372999
2013-08-06,81,53,1213,63,12,1490,897,1700794890,359740109
2013-08-07,20,250,983,48,13,581,1869,262112182,1943802091
2013-08-08,29,153,859,36,12,713,1695,398787083,1844646527
2013-08-09,76,89,846,31,15,840,1570,519757531,1230245520
2013-08-12,45,139,752,30,12,957,1507,801431205,867984014
2013-08-13,147,33,866,30,9,1825,567,1142906414,340101205
2013-08-14,123,20,969,56,11,1552,822,1143122819,543048841
2013-08-15,39,136,872,48,10,844,1517,712657622,1062867690
2013-08-16,41,98,815,39,11,1343,1000,1001223894,765814624
2013-08-19,71,49,837,42,9,1410,929,721810785,362252044
2013-08-20,25,153,709,32,10,511,1907,210135999,1637314628
2013-08-21,30,90,649,24,13,809,1621,824443473,1113080263
2013-08-22,60,71,638,29,13,1251,1084,1061159801,677289425
2013-08-23,110,23,725,37,10,1166,1239,1165646944,769528344
2013-08-26,60,59,726,44,8,855,1539,523976618,848888975
2013-08-27,35,76,685,38,10,946,1351,988780872,593176046
2013-08-28,14,196,503,27,21,1041,1376,1031135388,838409586
2013-08-29,53,57,499,24,23,1118,1240,948167732,652470394
2013-08-30,46,82,463,35,18,563,1873,174262809,2035709520
2013-09-02,65,40,488,35,21,1428,983,1294046592,387087833
2013-09-03,172,18,642,46,7,1837,634,1512665385,644122243
2013-09-04,86,43,685,52,8,1843,583,1613692840,371648718
2013-09-05,59,65,679,64,7,878,1492,564582385,1332283907
2013-09-06,29,131,577,37,6,575,1805,203365392,1591183239
2013-09-09,265,10,832,112,6,1042,1416,386723971,1687967008
2013-09-10,107,54,885,154,7,1638,925,1831250582,528661533
2013-09-11,64,48,901,150,7,1013,1512,680054578,1549708615
2013-09-12,47,66,882,73,10,1146,1297,923307012,749082468
2013-09-13,82,31,933,95,11,1711,773,1923645262,616705890
2013-09-17,78,41,970,166,9,1197,1338,839339038,1117756203
2013-09-18,81,33,1018,118,8,1293,1192,1329394523,939396945
2013-09-19,105,21,1102,141,7,1785,742,1745519475,595731171
2013-09-20,60,30,1132,170,7,1302,1206,895050111,1071407098
2013-09-24,56,51,1137,179,7,1650,914,1222688421,511063042
2013-09-25,27,75,1089,137,7,814,1769,731129413,1371528884
2013-09-26,55,50,1094,117,12,2040,562,1874846698,153493168
2013-09-27,53,38,1109,135,7,1241,1277,645035132,1275760434
2013-09-30,32,84,1057,87,8,1151,1361,768270504,1010390404
2013-10-01,45,68,1034,91,6,984,1506,713535289,1179124989
2013-10-02,18,145,907,53,13,355,2305,269406985,1967788187
2013-10-03,39,61,885,46,11,1145,1300,798448835,1134837984
2013-10-04,26,116,795,36,13,1003,1502,958038293,831635618
2013-10-07,21,164,652,26,13,453,2139,204299830,1437456646
2013-10-08,69,44,677,27,18,1806,727,1398240369,610285951
2013-10-09,124,24,777,31,12,2231,338,1740748474,171399894
2013-10-10,78,30,825,53,8,1452,1049,1283773631,609831029
2013-10-11,127,13,939,77,8,1542,995,1400612101,747383675
2013-10-15,33,59,913,90,7,864,1628,502451554,1162380971
2013-10-16,23,48,888,54,6,1118,1314,678097684,805222586
2013-10-17,68,19,937,94,5,1178,1286,676871409,1044210049
2013-10-18,42,31,948,82,4,1354,1093,759098828,883029298
2013-10-21,59,17,990,117,4,1642,840,870145722,558718950
2013-10-22,32,29,993,103,5,1273,1164,957863266,513667277
2013-10-23,22,93,922,106,4,455,2164,286122130,1819718562
2013-10-24,53,23,952,71,4,2012,516,1621592202,171092915
2013-10-25,24,102,874,75,4,497,2127,218320403,1851798765
2013-10-28,76,19,931,87,6,1456,1064,1273847867,375604910
2013-10-29,29,45,915,71,8,916,867,1203288930,599565662
2013-10-30,50,65,900,106,5,1006,1524,1182056563,2169015348
2013-10-31,29,66,863,61,9,597,1312,483021075,1534677233
2013-11-01,24,141,746,51,11,448,2205,456203408,1693865305
2013-11-05,63,44,765,63,12,942,1588,879556118,1388865457
2013-11-06,75,43,797,59,8,1730,830,1667450588,334018038
2013-11-07,39,69,767,59,13,817,1716,637871990,1174655471
2013-11-08,35,103,699,46,14,1457,1041,1183990031,465729282
2013-11-11,70,54,715,75,11,739,1843,1058392976,1005052251
2013-11-12,121,21,815,63,9,1981,540,1987944749,243969006
2013-11-13,44,68,791,64,10,1224,1244,1030680808,874062264
2013-11-14,88,39,840,95,10,1701,833,1717785613,616358907
2013-11-15,100,26,914,105,14,1647,906,1768685738,974066132
2013-11-18,51,56,909,120,10,943,1599,785856957,1507260949
2013-11-19,43,53,899,69,12,1066,1387,866293848,1050988467
2013-11-20,46,53,892,78,8,1174,1321,476955149,1336187209
2013-11-21,69,32,929,114,10,1545,961,1321799533,689898929
2013-11-22,41,60,910,147,11,776,1792,573888065,2030831874
2013-11-25,59,52,917,126,6,1309,1257,961999130,1066454837
2013-11-26,56,63,910,109,9,1373,1148,1819269282,772204871
2013-11-27,24,81,853,93,9,1110,1385,1075434301,764631844
2013-11-28,62,47,868,122,11,1166,1368,1150123412,682010997
2013-11-29,62,45,885,110,9,1305,1210,1250504932,614104119
2013-12-02,77,41,921,122,9,1412,1094,984055082,786901599
2013-12-03,47,50,918,131,10,958,1622,853219065,1283031389
2013-12-04,20,112,826,44,10,846,1700,601419520,1620315063
2013-12-05,36,92,770,70,13,672,1891,894119480,1502817737
2013-12-06,44,45,769,46,11,1459,1041,1042902527,861188000
2013-12-09,95,22,842,128,9,1363,1204,1163430359,699485710
2013-12-10,42,39,845,116,10,1141,1383,918382747,758216290
2013-12-11,29,64,810,78,8,942,1592,1161780299,998497817
2013-12-12,28,68,770,44,12,1022,1452,1667488398,925099161
2013-12-13,23,58,735,64,11,1153,1386,1358106168,1879869633
2013-12-16,16,148,603,52,16,340,2372,1041244964,1596028691
2013-12-17,64,29,638,36,17,1380,1184,775371068,1141069879
2013-12-18,53,40,651,51,18,1683,913,2177301901,245677158
2013-12-19,39,35,655,106,23,898,1693,940238129,1739870749
2013-12-20,34,69,620,69,27,1130,1489,1056054545,1091041965
2013-12-24,16,76,560,96,37,610,2070,500936318,1794617512
2013-12-25,54,37,577,49,40,1563,1061,1687099449,575396435
2013-12-26,131,24,684,166,18,2292,360,1789921484,277702745
2013-12-27,98,13,769,219,7,1789,820,1101730807,613612357
2013-12-30,113,10,872,297,9,1901,744,1388055982,581471550
2014-01-06,58,32,898,243,5,1265,1359,739318034,1648220301
2014-01-07,29,65,862,174,5,915,1690,549842717,1380841681
2014-01-08,97,15,944,270,8,1986,653,2001658379,352424255
2014-01-09,29,54,919,237,7,1153,1431,727968703,1520195078
2014-01-10,56,19,956,213,5,1664,937,2031529468,448249077
2014-01-14,21,115,862,140,4,1115,1512,955654810,1591752592
2014-01-15,99,14,947,218,5,1610,1034,1384030923,816293495
2014-01-16,48,25,970,314,5,1161,1507,922721259,1406095874
2014-01-17,58,11,1017,236,6,1945,692,1701840364,576916974
2014-01-20,64,22,1059,299,5,1349,1318,799268166,1107465136
2014-01-21,46,30,1075,276,5,1056,1599,759224313,1233041545
2014-01-22,38,24,1089,173,5,1289,1274,1397810479,792098810
2014-01-23,25,68,1046,160,7,422,2295,442722610,2047715035
2014-01-24,19,115,950,49,7,970,1683,929431289,1702068176
2014-01-27,12,280,682,26,14,856,1843,1326217356,1445616365
2014-01-28,70,43,709,47,12,1231,1455,508327863,1915132127
2014-01-29,199,15,893,85,10,2270,453,1909013097,305387056
2014-01-30,18,184,727,42,16,737,1919,1010490865,1656107545
2014-01-31,48,90,685,55,21,593,2103,882220225,1847304234
2014-02-03,17,213,489,23,37,469,2278,493372808,2057849931
2014-02-04,6,258,237,11,157,849,1972,747642903,2911022568
2014-02-05,65,30,272,11,70,990,1662,1539117014,1630057287
2014-02-06,85,20,337,16,27,1634,960,1235470795,1198698743
2014-02-07,126,25,438,17,13,1614,1021,1557659467,866165330
2014-02-10,127,18,547,36,11,1174,1461,826977097,1306119850
2014-02-12,90,20,617,56,9,1329,1248,1068019872,1162009196
2014-02-13,17,122,512,34,14,375,2267,249074923,1873842924
2014-02-14,17,113,416,27,25,364,2379,449606252,2178487380
2014-02-17,69,37,448,30,26,1537,1003,1190996591,848689206
2014-02-18,97,15,530,43,14,2197,433,2205483985,178369709
2014-02-19,40,48,522,46,9,1200,1323,1088786408,695107821
2014-02-20,15,107,430,29,13,438,2171,303743643,1850974765
2014-02-21,117,11,536,38,8,1942,602,1541231115,344669693
2014-02-24,43,44,535,67,8,1207,1302,1099837797,938131178
2014-02-25,74,23,586,75,5,1395,1139,1043370355,747172939
2014-02-26,33,79,540,44,12,1153,1348,701472121,948838425
2014-02-27,38,56,522,40,12,828,1671,487375729,1335399721
2014-02-28,26,75,473,34,19,725,1823,906362914,1139238656
2014-03-03,23,107,389,27,32,1116,1523,811123265,1132696341
2014-03-04,57,24,422,26,24,2121,466,1564269317,135941928
2014-03-05,72,24,470,46,10,979,1535,780185271,1138894797
2014-03-06,77,17,530,44,10,1859,708,1749843336,298874783
2014-03-07,72,21,581,64,9,1265,1212,1041493358,910897328
2014-03-10,35,58,558,60,11,1044,1491,914990391,779504090
2014-03-11,49,34,573,72,11,1338,1131,1074174625,557035950
2014-03-12,22,116,479,29,10,647,1903,539440747,1359569169
2014-03-13,31,52,458,30,15,1094,1373,875490360,861228432
2014-03-14,9,178,289,12,45,516,2132,438268508,2686556431
2014-03-17,25,72,242,14,81,561,2041,479446427,1402390680
2014-03-18,90,15,317,25,27,1215,1310,389582988,1209692014
2014-03-19,21,40,298,31,45,722,1813,250473932,1754601907
2014-03-20,15,78,235,25,119,286,2478,100872097,2162613707
2014-03-24,104,20,319,52,77,1951,711,1347407292,1373622273
2014-03-25,51,28,342,74,58,1168,1401,1620825845,928401812
2014-03-26,49,29,362,44,59,1162,1377,1125923122,1246176707
2014-03-27,53,59,356,31,105,2001,599,2081397569,293339577
2014-03-28,63,24,395,50,25,2046,531,1520551644,292619481
2014-03-31,95,27,463,82,15,1354,1169,1373848559,669447773
2014-04-01,68,30,501,90,17,1291,1180,811249726,1299405259
2014-04-02,56,40,517,98,12,1233,1329,1331453122,974933853
2014-04-03,41,41,517,61,7,1100,1407,672738619,1229392036
2014-04-04,43,40,520,48,7,1312,1142,876338636,622855491
2014-04-07,16,73,463,33,10,892,1593,542432940,1113402832
2014-04-08,12,109,366,18,18,613,1916,204842228,1758714747
2014-04-09,11,103,274,11,48,541,2188,445361379,1820458897
2014-04-10,24,34,264,16,44,470,2088,206255133,1736598403
2014-04-11,11,56,219,12,137,1587,955,1965177062,301480220
2014-04-14,29,26,222,17,59,1480,978,977509752,602351280
2014-04-15,34,20,236,18,48,811,1683,707713057,977889458
2014-04-16,98,8,326,22,24,2184,395,1760756131,162627546
2014-04-17,29,19,336,25,13,1092,1306,586996315,1097054116
2014-04-18,36,21,349,28,12,1236,1175,654769476,545588028
2014-04-21,24,26,349,31,12,928,1503,384249262,1002683136
2014-04-22,13,68,294,32,21,432,2078,252174662,1298918390
2014-04-23,42,25,311,29,18,1429,957,1143790152,479073016
2014-04-24,28,35,304,37,13,948,1481,455826830,1134766118
2014-04-25,40,22,322,39,19,1467,997,1270516858,536345497
2014-04-28,28,57,293,28,53,1028,1442,827610563,822987110
2014-04-30,26,49,270,37,58,757,1758,716879070,1327554552
2014-05-01,78,12,336,47,42,1912,602,1813469359,210180261
2014-05-02,37,32,341,48,16,1347,1064,1124799973,487652449
2014-05-07,7,91,257,37,59,495,2060,258833636,1928747163
2014-05-08,27,32,252,28,50,1010,1567,1018394088,773930534
2014-05-09,44,18,278,35,68,1580,915,1400046116,445169665
2014-05-12,26,47,257,33,115,567,1995,368811240,1265037685
2014-05-13,39,28,268,31,70,1193,1440,957446033,738710204
2014-05-14,35,14,289,30,61,1558,929,1323087333,456244988
2014-05-15,23,32,280,36,83,1416,1080,1420278310,412919960
2014-05-16,14,42,252,23,126,807,1706,654470717,1260992928
2014-05-19,9,48,213,25,187,506,2112,317274461,1332750822
2014-05-20,14,16,211,20,159,1040,1437,726146309,868150629
2014-05-21,15,17,209,19,207,1459,1000,1216314148,348368117
2014-05-22,42,7,244,43,58,1920,609,1713969875,405382765
2014-05-23,39,6,277,63,20,1677,821,1467777864,483585021
2014-05-26,60,12,325,82,12,1673,817,1269905610,436336380
2014-05-27,29,19,335,86,8,1210,1267,752476002,1089262712
2014-05-28,35,14,356,91,9,1337,1113,1203876097,720089152
2014-05-29,24,16,364,74,8,1569,897,1301671731,410030873
2014-05-30,23,15,371,90,11,1081,1380,1175455379,1210242764
2014-06-02,34,8,397,124,6,1681,766,1487389454,291492543
2014-06-03,33,15,416,146,4,1013,1529,1163865045,926875812
2014-06-04,23,27,412,99,5,1314,1150,1165722762,760251400
2014-06-05,30,18,424,117,4,1004,1506,576769574,1201624275
2014-06-06,26,12,438,108,5,1447,1020,895587490,954029385
2014-06-09,28,15,451,137,3,1134,1377,451507170,1060252680
2014-06-10,21,23,449,89,5,703,1843,248721721,1397005471
2014-06-11,38,7,480,115,5,1929,575,1524081891,241483857
2014-06-12,14,23,471,115,3,1608,843,1626928042,349917788
2014-06-13,34,8,497,130,6,2157,473,2303463157,294398486
2014-06-16,20,22,495,143,7,828,1774,594366368,1155452694
2014-06-17,22,14,503,133,3,1457,1075,962695770,815489723
2014-06-18,30,10,523,172,4,1600,920,1521146024,355127311
2014-06-19,37,16,544,210,4,1723,865,2026179778,433574184
2014-06-20,20,24,540,183,4,942,1634,1026721614,1363174501
2014-06-23,34,15,559,186,6,1227,1349,831767519,922471302
2014-06-24,30,13,576,167,3,1689,873,1383250064,469837352
2014-06-25,24,26,574,157,2,888,1651,531322760,1080219372
2014-06-26,30,26,578,140,3,1055,1462,864266780,768666870
2014-06-27,23,41,560,97,5,562,2088,483885469,1466844922
2014-06-30,50,8,602,146,6,2037,588,1382427206,435854672
2014-07-01,28,14,616,235,4,1691,878,1529518924,533376519
2014-07-02,34,19,631,249,3,1091,1511,1181447060,769460707
2014-07-03,22,22,631,174,6,951,1602,426537173,1204636314
2014-07-04,31,23,639,197,5,1174,1410,719869474,892432746
2014-07-07,35,15,659,192,3,1106,1471,575896299,897091807
2014-07-08,24,24,659,181,5,1398,1171,1124948202,649004285
2014-07-09,16,35,640,81,4,1261,1324,1030746370,670875255
2014-07-10,17,51,606,96,5,437,2248,141860749,1554429743
2014-07-11,23,34,595,51,8,1569,1012,1512090270,347446652
2014-07-14,34,6,623,84,6,1837,763,1245780712,294609976
2014-07-15,33,7,649,123,4,1306,1254,1286062184,501451264
2014-07-16,26,19,656,141,7,1106,1427,625084056,909527850
2014-07-17,18,23,651,135,6,939,1644,468092959,1089640700
2014-07-18,18,52,617,74,10,1550,1019,1077761969,312314843
2014-07-22,59,7,669,163,7,1694,921,1145583163,567361748
2014-07-23,33,28,674,168,7,1126,1438,898672126,725369916
2014-07-24,32,21,685,118,7,1063,1441,598121608,1197852647
2014-07-25,44,10,719,164,4,1605,972,1280974268,406703325
2014-07-28,25,23,721,211,8,1458,1129,1036618364,665637786
2014-07-29,51,23,749,175,7,1390,1179,1086536526,650153756
2014-07-30,30,35,744,177,9,1182,1345,1115351540,703232432
2014-07-31,30,60,714,176,10,626,1991,576280036,1503332458
2014-08-01,21,67,668,67,14,1462,1140,1014008725,1092601975
2014-08-04,38,39,667,126,14,1200,1335,749298601,917107902
2014-08-05,18,101,584,106,18,527,2103,265628726,1678605143
2014-08-06,20,95,509,41,28,636,1956,431696426,1530122057
2014-08-07,53,34,528,60,33,1644,917,1437591506,610470405
2014-08-08,13,117,424,47,56,432,2288,232507665,2238902746
2014-08-11,107,10,521,89,22,1692,896,960234441,761660691
2014-08-12,48,33,536,109,13,1204,1288,703341184,764387224
2014-08-13,41,24,553,107,18,1634,896,1072369380,367988249
2014-08-14,52,19,586,137,12,1563,969,836983513,714934199
2014-08-15,34,29,591,132,4,1469,1002,654104484,700554607
2014-08-18,51,22,619,162,6,1309,1233,463507720,780454349
2014-08-19,45,19,646,165,9,1133,1353,821612192,637901623
2014-08-20,33,29,650,161,8,1113,1367,522336825,1017267311
2014-08-21,47,20,677,165,4,1576,959,1385071141,325894462
2014-08-22,23,49,651,189,6,817,1749,296462651,1305153384
2014-08-25,43,16,678,185,10,1427,1139,820526756,465350499
2014-08-26,33,51,660,185,12,862,1677,499953037,994768144
2014-08-27,54,46,668,177,14,1306,1216,766885793,772555406
2014-08-28,43,53,657,165,10,1244,1324,877625495,750279326
2014-08-29,40,33,665,137,10,1485,1040,790248116,881451208
2014-09-01,46,23,688,209,3,1638,956,739008431,540508446
2014-09-02,43,24,707,246,8,1451,1174,1326608885,490156631
2014-09-03,41,35,713,231,9,1045,1548,677582442,1190290615
2014-09-04,16,72,657,137,10,765,1783,447112298,1274551478
2014-09-05,25,43,639,122,18,710,1872,342613767,1422433387
2014-09-08,51,22,668,161,14,1354,1230,853577795,646290383
2014-09-09,24,55,637,155,14,897,1697,631957069,953114781
2014-09-10,61,29,669,118,12,1626,995,1292280183,448586600
2014-09-11,31,43,657,187,12,1022,1542,842545655,1044557510
2014-09-12,50,35,672,165,14,1153,1409,1701497875,1013783434
2014-09-16,49,44,677,164,15,1220,1399,730154345,1029630888
2014-09-17,42,35,684,136,12,787,1802,418373846,1220485814
2014-09-18,53,34,703,186,17,1399,1214,1229855658,837686549
2014-09-19,56,19,740,251,13,1647,977,1495762258,871144710
2014-09-22,46,38,748,223,12,1202,1394,685667707,1180433258
2014-09-24,45,42,751,164,12,1499,1090,1287632367,599613528
2014-09-25,93,20,823,302,15,1684,941,1487047243,503824333
2014-09-26,33,75,781,155,21,1856,740,1516975856,307404097
2014-09-29,50,33,799,235,15,1056,1549,549657876,1062678704
2014-09-30,21,68,752,144,23,658,1979,589930797,1392953749
2014-10-01,29,79,702,139,28,672,1958,506236113,1490449589
2014-10-02,10,206,506,28,63,495,2250,310850471,2135871052
2014-10-03,63,23,546,28,52,2080,526,1246194240,730278526
2014-10-06,107,9,644,90,19,1475,1108,732951493,1103978889
2014-10-07,26,83,587,89,27,614,1969,534153831,1344494659
2014-10-08,20,87,520,40,68,1667,906,1138749914,945213764
2014-10-09,16,114,422,40,72,273,2417,106322863,2091142153
2014-10-10,10,100,332,16,145,1253,1440,1652948766,901203505
2014-10-14,13,97,248,19,211,1319,1355,1368101766,1164360769
2014-10-15,53,21,280,25,108,1666,921,1265327614,745020612
2014-10-16,12,94,198,33,265,936,1720,1169231804,1431582978
2014-10-17,17,35,180,15,249,488,2166,324486739,2108226254
2014-10-20,124,0,304,16,31,2006,669,1956809568,310584869
2014-10-21,14,60,258,24,55,418,2234,282032738,1711986469
2014-10-22,85,7,336,43,33,1953,653,1505589952,420524914
2014-10-23,33,28,341,42,27,1352,1142,913149264,774305510
2014-10-24,27,28,340,39,20,629,1967,328366333,1700219813
2014-10-27,78,14,404,48,23,1257,1300,806593406,941045616
2014-10-28,28,36,396,47,32,1189,1331,692117513,1057346341
2014-10-29,81,22,455,61,21,1719,844,1653413918,511258868
2014-10-30,58,44,469,74,26,1289,1294,1347395373,1281032696
2014-10-31,177,13,633,219,27,2228,507,3420922124,352287775
2014-11-04,94,40,687,379,14,664,2125,694734635,3965555393
2014-11-05,73,33,727,94,17,1688,973,2166826153,953250236
2014-11-06,36,80,683,136,17,646,2041,482749574,2412623425
2014-11-07,62,50,695,89,17,1236,1391,941198458,1424389611
2014-11-10,59,51,703,96,19,1639,970,1686127418,538614088
2014-11-11,69,38,734,158,19,1512,1091,1343459816,1082906641
2014-11-12,38,79,693,205,26,729,1986,667349642,2047712236
2014-11-13,54,41,706,126,21,1671,980,1851604663,475325918
2014-11-14,65,36,735,240,20,988,1648,1085774169,1833277326
2014-11-17,29,127,637,115,31,407,2348,229059192,2492746965
2014-11-18,111,12,736,135,20,2167,545,1917991157,328487496
2014-11-19,43,40,738,222,22,1082,1551,984083058,1416300391
2014-11-20,47,25,760,177,13,927,1721,672520414,1369681550
2014-11-21,47,25,782,153,21,1522,1098,1206600248,1001950527
2014-11-25,65,20,828,272,17,1279,1393,1250434072,1329094846
2014-11-26,50,41,836,195,15,1520,1101,1617838963,663815832
2014-11-27,36,57,816,163,9,810,1837,799988377,1402406097
2014-11-28,93,19,890,200,17,1757,894,1486545349,718702502
2014-12-01,75,25,939,315,18,1559,1110,1293560912,1019342004
2014-12-02,70,22,987,275,18,1724,936,2074068776,335685710
2014-12-03,50,43,994,327,16,1030,1647,887551321,1747270179
2014-12-04,55,25,1024,302,13,1266,1371,867461037,1340427003
2014-12-05,41,38,1027,231,17,1634,1033,1480028034,734350845
2014-12-08,41,37,1032,356,18,956,1714,1013185161,1320516190
2014-12-09,25,76,980,143,12,978,1700,1167182928,1060898601
2014-12-10,21,97,905,70,21,1078,1611,1121217736,1581317925
2014-12-11,47,49,902,49,27,1936,759,1590282024,718191007
2014-12-12,66,39,929,105,19,1414,1174,1904538619,991807623
